CodigoFaculdade;NomeFaculdade;CodigoCurso;NomeCurso;Grau;TotalDesempregados;TotalDiplomados
3022;Instituto Politécnico de Beja - Escola Superior de Educação;9238;Serviço Social;LICENCIATURA;54;208
3022;Instituto Politécnico de Beja - Escola Superior de Educação;9347;Artes Plásticas e Multimédia;LICENCIATURA;22;74
3022;Instituto Politécnico de Beja - Escola Superior de Educação;9354;Educação e Comunicação Multimédia;LICENCIATURA;34;107
3022;Instituto Politécnico de Beja - Escola Superior de Educação;9563;Desporto;LICENCIATURA;12;81
3022;Instituto Politécnico de Beja - Escola Superior de Educação;9853;Educação Básica;LICENCIATURA;4;47
3023;Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão;0339;Engenharia Topográfica;BACHARELATO;1;14
3023;Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão;1245;Engenharia Civil;BACHARELATO;3;79
3023;Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão;1245;Engenharia Civil;LICENCIATURA;8;49
3023;Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão;1322;Engenharia Topográfica;BACHARELATO;3;37
3023;Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão;1322;Engenharia Topográfica;LICENCIATURA;3;35
3023;Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão;1452;Engenharia Informática;BACHARELATO;3;95
3023;Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão;1452;Engenharia Informática;LICENCIATURA;8;51
3023;Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão;1502;Estratégia e Gestão Turísticas;LICENCIATURA;5;46
3023;Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão;1515;Gestão de Empresas;LICENCIATURA;23;196
3023;Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão;9089;Engenharia Civil;LICENCIATURA;30;104
3023;Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão;9119;Engenharia Informática;LICENCIATURA;16;151
3023;Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão;9152;Gestão de Empresas;LICENCIATURA;39;191
3023;Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão;9186;Informática de Gestão;LICENCIATURA;7;24
3023;Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão;9218;Protecção Civil;LICENCIATURA;12;82
3023;Instituto Politécnico de Beja - Escola Superior de Tecnologia e de Gestão;9254;Turismo;LICENCIATURA;34;157
3031;Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão;1136;Contabilidade e Finanças Públicas;BACHARELATO;2;206
3031;Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão;1136;Contabilidade e Finanças Públicas;LICENCIATURA;22;224
3031;Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão;1137;Contabilidade Empresarial;BACHARELATO;3;170
3031;Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão;1137;Contabilidade Empresarial;LICENCIATURA;15;190
3031;Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão;1518;Fiscalidade;BACHARELATO;3;128
3031;Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão;1518;Fiscalidade;LICENCIATURA;7;128
3031;Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão;1917;Contabilidade (regime nocturno);BACHARELATO;1;162
3031;Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão;1917;Contabilidade (regime nocturno);LICENCIATURA;7;181
3031;Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão;8156;Gestão de Actividades Turísticas;LICENCIATURA;4;0
3031;Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão;9056;Contabilidade;LICENCIATURA;32;132
3031;Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão;9140;Finanças;LICENCIATURA;17;62
3031;Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão;9242;Solicitadoria;LICENCIATURA;39;55
3031;Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão;9759;Fiscalidade;LICENCIATURA;37;121
3031;Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão;9869;Contabilidade (regime pós-laboral);LICENCIATURA;8;143
3031;Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão;9920;Gestão Bancária e Seguros;LICENCIATURA;17;16
3031;Instituto Politécnico do Cávado e do Ave - Escola Superior de Gestão;M042;Gestão das Organizações;MESTRADO;3;2
3032;Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia;1767;Sistemas de Informação para a Gestão;LICENCIATURA;9;55
3032;Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia;8333;Engenharia Eléctrica;LICENCIATURA;2;0
3032;Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia;8409;Engenharia de Sistemas Informáticos;LICENCIATURA;1;0
3032;Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia;8467;Informática Médica;LICENCIATURA;2;0
3032;Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia;9074;Design Industrial;LICENCIATURA;42;117
3032;Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia;9185;Informática;LICENCIATURA;17;43
3032;Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia;9470;Design Gráfico;LICENCIATURA;43;81
3032;Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia;9481;Informática para a Saúde;LICENCIATURA;23;79
3032;Instituto Politécnico do Cávado e do Ave - Escola Superior de Tecnologia;M073;Sistemas Integrados de Gestão QAS (Qualidade, Ambiente, Segurança);MESTRADO;2;2
3041;Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança;1222;Engenharia Agronómica;LICENCIATURA;9;161
3041;Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança;1229;Engenharia Biotecnológica;BACHARELATO;2;170
3041;Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança;1229;Engenharia Biotecnológica;LICENCIATURA;14;191
3041;Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança;1318;Engenharia do Ambiente e Território;LICENCIATURA;23;198
3041;Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança;1356;Engenharia Zootécnica;LICENCIATURA;4;14
3041;Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança;1432;Engenharia Florestal;BACHARELATO;1;53
3041;Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança;1432;Engenharia Florestal;LICENCIATURA;11;73
3041;Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança;6363;Gestão de Recursos Florestais;MESTRADO;1;11
3041;Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança;6369;Qualidade e Segurança Alimentar;MESTRADO;4;54
3041;Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança;6809;Produções Biotecnológicas;MESTRADO;1;12
3041;Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança;8401;Fitofarmácia e Plantas Aromáticas e Medicinais;LICENCIATURA;1;13
3041;Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança;9085;Enfermagem Veterinária;LICENCIATURA;20;37
3041;Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança;9086;Engenharia Agronómica;LICENCIATURA;15;136
3041;Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança;9087;Engenharia Alimentar;LICENCIATURA;37;104
3041;Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança;9088;Engenharia Biotecnológica;LICENCIATURA;26;225
3041;Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança;9099;Engenharia do Ambiente;LICENCIATURA;22;90
3041;Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança;9114;Engenharia Florestal;LICENCIATURA;2;79
3041;Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança;9129;Engenharia Zootécnica;LICENCIATURA;22;93
3041;Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança;9142;Fitoquímica e Fitofarmacologia;LICENCIATURA;6;31
3041;Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança;9246;Tecnologia Veterinária;LICENCIATURA;1;30
3041;Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança;9399;Biotecnologia;MESTRADO;2;7
3041;Instituto Politécnico de Bragança - Escola Superior Agrária de Bragança;M076;Tecnologia Ambiental;MESTRADO;1;6
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;0625;Educação de Infância;LICENCIATURA;57;405
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;0707;Ensino Básico - 1.º Ciclo;LICENCIATURA;80;376
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;1024;Animação e Produção Artística;LICENCIATURA;20;131
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;1087;Ciências do Desporto, variante de Gestão e Lazer;LICENCIATURA;6;69
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;1636;Professores de Educação Musical do Ensino Básico;LICENCIATURA;3;39
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;1639;Professores do 2.º Ciclo Ens. Básico, var. de Educação Visual e Tecnológica;LICENCIATURA;43;159
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;1647;Professores do Ensino Básico, variante de Educação Física;LICENCIATURA;34;201
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;1649;Professores do Ensino Básico, variante de Educação Musical;LICENCIATURA;4;58
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;1651;Professores do Ensino Básico, variante de Matemática e Ciências da Natureza;LICENCIATURA;77;204
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;1653;Professores do Ensino Básico, variante de Português e Francês;LICENCIATURA;21;89
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;1654;Professores do Ensino Básico, var. de Português, História e Ciênc. Sociais;LICENCIATURA;10;35
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;1655;Professores do Ensino Básico, variante de Português e Inglês;LICENCIATURA;17;106
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;1788;Tradução;LICENCIATURA;6;26
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;2855;Educadores de Infância;LICENCIATURA;2;30
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;2857;Professores do 1.º ciclo do Ensino Básico;LICENCIATURA;2;109
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;6125;Exercício e Saúde;MESTRADO;1;3
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;6405;Ensino de Educação Visual e Tecnológica no Ensino Básico;MESTRADO;1;14
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;6914;Educação Pré-Escolar;MESTRADO;1;26
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;6915;Educação Pré-Escolar e Ensino do 1.º Ciclo do Ensino Básico;MESTRADO;6;2
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;6924;Ensino do 1.º Ciclo do Ensino Básico;MESTRADO;1;10
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;6925;Ensino do 1.º e do 2.º Ciclo do Ensino Básico;MESTRADO;1;6
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;8323;Línguas Estrangeiras: Inglês e Espanhol;LICENCIATURA;2;0
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;8374;Línguas para Relações Internacionais;LICENCIATURA;1;0
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;9082;Educação Ambiental;LICENCIATURA;19;56
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;9084;Educação Social;LICENCIATURA;125;396
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;9197;Línguas e Relações Internacionais;LICENCIATURA;6;41
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;9284;Educação Social;MESTRADO;1;5
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;9563;Desporto;LICENCIATURA;34;109
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;9853;Educação Básica;LICENCIATURA;7;82
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;9898;Arte e Design;LICENCIATURA;11;12
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;9933;Animação e Produção Artística;LICENCIATURA;13;50
3042;Instituto Politécnico de Bragança - Escola Superior de Educação de Bragança;M322;Ensino das Ciências;MESTRADO;1;9
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;1121;Contabilidade e Administração;BACHARELATO;1;119
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;1121;Contabilidade e Administração;LICENCIATURA;12;131
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;1245;Engenharia Civil;BACHARELATO;8;187
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;1245;Engenharia Civil;LICENCIATURA;19;121
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;1398;Engenharia Electrotécnica;LICENCIATURA;6;50
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;1452;Engenharia Informática;BACHARELATO;3;91
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;1452;Engenharia Informática;LICENCIATURA;5;61
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;1463;Engenharia Mecânica;BACHARELATO;1;60
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;1463;Engenharia Mecânica;LICENCIATURA;3;40
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;1484;Engenharia Química;LICENCIATURA;16;125
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;1515;Gestão de Empresas;LICENCIATURA;11;91
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;1553;Gestão e Engenharia Industrial;LICENCIATURA;1;5
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;1572;Informática de Gestão;BACHARELATO;2;79
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;1572;Informática de Gestão;LICENCIATURA;11;82
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;6362;Engenharia Química;MESTRADO;5;35
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;6686;Sistemas de Informação;MESTRADO;1;18
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;6793;Energias Renováveis e Eficiência Energética;MESTRADO;1;15
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;9056;Contabilidade;LICENCIATURA;46;235
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;9089;Engenharia Civil;LICENCIATURA;31;209
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;9104;Engenharia e Gestão Industrial;LICENCIATURA;1;29
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;9109;Engenharia Electrotécnica;LICENCIATURA;16;107
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;9119;Engenharia Informática;LICENCIATURA;22;122
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;9123;Engenharia Mecânica;LICENCIATURA;19;145
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;9125;Engenharia Química;LICENCIATURA;5;83
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;9126;Engenharia Química e Biológica;LICENCIATURA;10;43
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;9147;Gestão;LICENCIATURA;50;149
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;9186;Informática de Gestão;LICENCIATURA;18;57
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;9455;Engenharia Biomédica;LICENCIATURA;12;68
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;9572;Engenharia Industrial;MESTRADO;2;18
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;9910;Engenharia de Energias Renováveis;LICENCIATURA;9;9
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;M042;Gestão das Organizações;MESTRADO;2;3
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;M323;Engenharia da Construção;MESTRADO;1;3
3043;Instituto Politécnico de Bragança - Escola Superior de Tecnologia e de Gestão de Bragança;M324;Tecnologia Biomédica;MESTRADO;3;7
3045;Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;1121;Contabilidade e Administração;LICENCIATURA;2;72
3045;Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;1521;Gestão Sociocultural;LICENCIATURA;2;19
3045;Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;1554;Gestão e Administração Pública;LICENCIATURA;5;23
3045;Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;1580;Informática e Comunicações;LICENCIATURA;3;6
3045;Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;1679;Planeamento e Gestão em Turismo;LICENCIATURA;4;37
3045;Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;1771;Tecnologias da Comunicação;LICENCIATURA;1;7
3045;Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;8309;Design de Jogos Digitais;LICENCIATURA;2;0
3045;Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;9165;Gestão e Administração Pública;LICENCIATURA;35;149
3045;Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;9176;Gestão Sociocultural;LICENCIATURA;15;67
3045;Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;9180;Guia Intérprete;LICENCIATURA;2;0
3045;Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;9188;Informática e Comunicações;LICENCIATURA;5;27
3045;Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;9205;Marketing;LICENCIATURA;15;24
3045;Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;9213;Multimédia;LICENCIATURA;15;31
3045;Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;9242;Solicitadoria;LICENCIATURA;54;232
3045;Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;9247;Tecnologias da Comunicação;LICENCIATURA;19;96
3045;Instituto Politécnico de Bragança - Escola Superior de Comunicação, Administração e Turismo de Mirandela;9254;Turismo;LICENCIATURA;21;51
3051;Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;1231;Engenharia Biológica e Alimentar;LICENCIATURA;6;79
3051;Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;1254;Engenharia das Ciências Agrárias e Ambiente;LICENCIATURA;4;57
3051;Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;1297;Engenharia da Produção Animal;BACHARELATO;2;6
3051;Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;1304;Engenharia de Ordenamento dos Recursos Naturais;LICENCIATURA;4;75
3051;Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;1326;Engenharia dos Recursos Naturais e Ambiente;LICENCIATURA;15;59
3051;Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;1356;Engenharia Zootécnica;LICENCIATURA;6;45
3051;Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;1425;Engenharia das Ciências Agrárias;BACHARELATO;3;183
3051;Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;1425;Engenharia das Ciências Agrárias;LICENCIATURA;23;275
3051;Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;1432;Engenharia Florestal;BACHARELATO;1;93
3051;Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;1432;Engenharia Florestal;LICENCIATURA;12;163
3051;Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;8397;Engenharia de Protecção Civil;LICENCIATURA;9;14
3051;Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;9085;Enfermagem Veterinária;LICENCIATURA;13;42
3051;Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;9086;Engenharia Agronómica;LICENCIATURA;28;175
3051;Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;9101;Engenharia dos Recursos Naturais e Ambiente;LICENCIATURA;9;85
3051;Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;9218;Protecção Civil;LICENCIATURA;5;62
3051;Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;9482;Nutrição Humana e Qualidade Alimentar;LICENCIATURA;28;65
3051;Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;9742;Engenharia Biológica e Alimentar;LICENCIATURA;44;188
3051;Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;M163;Tecnologias e Sustentabilidade dos Sistemas Florestais;MESTRADO;1;11
3051;Instituto Politécnico de Castelo Branco - Escola Superior Agrária de Castelo Branco;M214;Monitorização de Riscos e Impactes Ambientais;MESTRADO;1;6
3052;Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;0625;Educação de Infância;LICENCIATURA;51;314
3052;Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;0707;Ensino Básico - 1.º Ciclo;LICENCIATURA;33;230
3052;Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;1639;Professores do 2.º Ciclo Ens. Básico, var. de Educação Visual e Tecnológica;LICENCIATURA;27;102
3052;Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;1647;Professores do Ensino Básico, variante de Educação Física;LICENCIATURA;13;136
3052;Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;1651;Professores do Ensino Básico, variante de Matemática e Ciências da Natureza;LICENCIATURA;37;122
3052;Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;1653;Professores do Ensino Básico, variante de Português e Francês;LICENCIATURA;15;70
3052;Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;1655;Professores do Ensino Básico, variante de Português e Inglês;LICENCIATURA;14;79
3052;Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;1789;Tradução e Secretariado;BACHARELATO;1;71
3052;Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;1789;Tradução e Secretariado;LICENCIATURA;17;96
3052;Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;1798;Tradução e Assessoria de Direcção;LICENCIATURA;10;90
3052;Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;2855;Educadores de Infância;LICENCIATURA;7;140
3052;Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;2857;Professores do 1.º ciclo do Ensino Básico;LICENCIATURA;5;140
3052;Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;6293;Educação Especial - Domínios Cognitivo e Motor;MESTRADO;1;25
3052;Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;6915;Educação Pré-Escolar e Ensino do 1.º Ciclo do Ensino Básico;MESTRADO;2;6
3052;Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;9238;Serviço Social;LICENCIATURA;63;225
3052;Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;9466;Animação Cultural;LICENCIATURA;14;60
3052;Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;9485;Secretariado;LICENCIATURA;21;60
3052;Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;9850;Desporto e Actividade Física;LICENCIATURA;17;57
3052;Instituto Politécnico de Castelo Branco - Escola Superior de Educação de Castelo Branco;9853;Educação Básica;LICENCIATURA;12;77
3053;Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;1245;Engenharia Civil;BACHARELATO;13;195
3053;Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;1245;Engenharia Civil;LICENCIATURA;33;156
3053;Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;1292;Engenharia Electrotécnica e das Telecomunicações;BACHARELATO;1;44
3053;Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;1292;Engenharia Electrotécnica e das Telecomunicações;LICENCIATURA;4;46
3053;Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;1446;Engenharia Industrial;BACHARELATO;1;60
3053;Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;1446;Engenharia Industrial;LICENCIATURA;15;57
3053;Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;1452;Engenharia Informática;LICENCIATURA;5;93
3053;Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;1456;Engenharia Informática e das Tecnologias da Informação;BACHARELATO;2;48
3053;Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;1456;Engenharia Informática e das Tecnologias da Informação;LICENCIATURA;7;49
3053;Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;9089;Engenharia Civil;LICENCIATURA;18;183
3053;Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;9111;Engenharia Electrotécnica e das Telecomunicações;LICENCIATURA;10;79
3053;Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;9118;Engenharia Industrial;LICENCIATURA;4;53
3053;Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;9119;Engenharia Informática;LICENCIATURA;12;152
3053;Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;9248;Tecnologias da Informação e Multimédia;LICENCIATURA;11;80
3053;Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;9481;Informática para a Saúde;LICENCIATURA;9;81
3053;Instituto Politécnico de Castelo Branco - Escola Superior de Tecnologia de Castelo Branco;9489;Tecnologia dos Equipamentos de Saúde;LICENCIATURA;9;34
3054;Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova;1134;Contabilidade e Gestão Financeira;BACHARELATO;1;63
3054;Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova;1134;Contabilidade e Gestão Financeira;LICENCIATURA;20;138
3054;Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova;1141;Contabilidade e Gestão;BACHARELATO;4;190
3054;Instituto Politécnico de Castelo Branco - Escola Superior de Gestão de Idanha-a-Nova;1141;Contabilidade e Gestão;LICENCIATURA;7;230
