CodigoUniversidade;NomeUniversidade;CodigoCurso;NomeCurso;Grau;CodigoArea;1ºEmp<6;1ºEmp6a12;1ºEmp>=12;NovoEmp<6;NovoEmp6a12;NovoEmp>=12;TotalDesempregados;TotalDiplomados
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4492;Hidráulica e Recursos Hídricos;MESTRADO;521;;;;2;3;1;6;118
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4656;Logística;MESTRADO;345;;;;2;;;2;18
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4782;Matemática e Aplicações;MESTRADO;461;;;;1;;;1;10
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4830;Sistemas de Informação Geográfica;MESTRADO;443;;;;;1;;1;105
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4882;Transportes;MESTRADO;840;;;;1;;1;2;86
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);4902;Recuperação e Conservação do Património Construído;MESTRADO;581;;;;;;1;1;19
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);5160;Ciências de Engenharia;DOUTORAMENTO;529;;;;;1;;1;32
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);5252;Engenharia Aeroespacial;DOUTORAMENTO;525;;;;1;;;1;16
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);5266;Engenharia de Materiais;DOUTORAMENTO;543;;;;;;1;1;27
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);5286;Engenharia Electrotécnica e de Computadores;DOUTORAMENTO;523;;;;;1;;1;194
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);5310;Engenharia Química;DOUTORAMENTO;524;1;;;1;;1;3;104
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);5360;Física;DOUTORAMENTO;441;;;;1;;;1;77
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);5550;Matemática;DOUTORAMENTO;461;;;;;;2;2;84
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);5720;Química;DOUTORAMENTO;442;;;;;1;;1;79
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9031;Ciências de Engenharia - Engenharia do Ambiente;LICENCIATURA;851;2;;;1;1;;4;118
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9032;Ciências de Engenharia - Engenharia do Território;LICENCIATURA;581;1;;;1;;;2;32
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9037;Ciências de Engenharia - Engenharia Informática e de Computadores;LICENCIATURA;523;;;;1;1;;2;370
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9096;Engenharia de Materiais;LICENCIATURA;543;2;;;;;1;3;25
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9121;Engenharia Informática e de Computadores;LICENCIATURA;523;1;;;2;2;;5;349
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9223;Química;LICENCIATURA;442;1;;;;;;1;56
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9257;Arquitectura;MESTRADO;581;4;4;1;4;4;;17;189
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9357;Engenharia Aeroespacial;MESTRADO;525;1;;;1;;;2;130
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9358;Engenharia Biológica;MESTRADO;421;4;1;;2;3;1;11;166
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9359;Engenharia Biomédica;MESTRADO;524;2;;;;2;1;5;128
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9360;Engenharia Civil;MESTRADO;582;18;7;;21;5;7;58;643
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9367;Engenharia Electrotécnica e de Computadores;MESTRADO;523;1;1;;2;2;;6;629
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9369;Engenharia Mecânica;MESTRADO;521;6;;;2;1;2;11;337
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9399;Biotecnologia;MESTRADO;524;1;1;;;;;2;23
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9415;Engenharia de Materiais;MESTRADO;543;;;1;;;;1;51
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9417;Engenharia do Ambiente;MESTRADO;851;;2;;1;1;;4;30
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9418;Engenharia do Território;MESTRADO;581;;;;3;1;;4;24
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9426;Engenharia Geológica e de Minas;MESTRADO;544;;;;1;2;;3;33
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9427;Engenharia Informática e de Computadores;MESTRADO;523;;;;1;2;;3;357
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9442;Química;MESTRADO;442;2;;;1;;1;4;61
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9461;Engenharia Química;MESTRADO;524;5;;;1;;2;8;211
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9508;Engenharia do Ambiente;MESTRADO;851;1;;1;3;;1;6;91
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9582;Ciências de Engenharia - Engenharia Biológica;LICENCIATURA;421;;;;;;1;1;214
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9584;Ciências de Engenharia - Engenharia Electrotécnica e de Computadores;LICENCIATURA;523;1;;;3;1;1;6;992
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9586;Ciências de Engenharia - Engenharia Mecânica;LICENCIATURA;521;2;;;3;1;2;8;569
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9587;Ciências de Engenharia - Engenharia Química;LICENCIATURA;524;;2;;1;;;3;255
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9614;Estudos de Arquitectura;LICENCIATURA;581;5;;;1;1;;7;278
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);9913;Engenharia Geológica e de Minas;LICENCIATURA;544;;;;;1;;1;27
0807;Universidade Técnica de Lisboa - Instituto Superior Técnico (Alameda);M440;Engenharia de Estruturas;MESTRADO;582;1;;;1;;;2;0
0808;Universidade Técnica de Lisboa - Instituto Superior Técnico (Taguspark);9034;Ciências de Engenharia - Engenharia Electrónica;LICENCIATURA;523;;;;1;;;1;32
0808;Universidade Técnica de Lisboa - Instituto Superior Técnico (Taguspark);9104;Engenharia e Gestão Industrial;LICENCIATURA;529;;;;;;1;1;115
0808;Universidade Técnica de Lisboa - Instituto Superior Técnico (Taguspark);9121;Engenharia Informática e de Computadores;LICENCIATURA;523;;;;;;2;2;192
0808;Universidade Técnica de Lisboa - Instituto Superior Técnico (Taguspark);9420;Engenharia e Gestão Industrial;MESTRADO;529;1;;;1;;;2;117
0808;Universidade Técnica de Lisboa - Instituto Superior Técnico (Taguspark);9746;Engenharia de Redes de Comunicações;LICENCIATURA;523;;;1;;;;1;102
0901;Universidade Nova de Lisboa - Faculdade de Ciências Médicas;0580;Medicina;LICENCIATURA;721;;;;1;;4;5;2765
0901;Universidade Nova de Lisboa - Faculdade de Ciências Médicas;4280;Epidemiologia;MESTRADO;721;;;;1;;;1;36
0901;Universidade Nova de Lisboa - Faculdade de Ciências Médicas;4809;Saúde Mental;MESTRADO;721;1;;;;;;1;19
0901;Universidade Nova de Lisboa - Faculdade de Ciências Médicas;6488;Microbiologia Médica;MESTRADO;421;;;;;;1;1;0
0901;Universidade Nova de Lisboa - Faculdade de Ciências Médicas;8060;Ciências Básicas da Saúde;LICENCIATURA;729;;;;;;1;1;657
0901;Universidade Nova de Lisboa - Faculdade de Ciências Médicas;9813;Medicina;MESTRADO;721;;;;1;;;1;786
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0016;Antropologia;LICENCIATURA;312;;;;22;10;24;56;654
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0076;Ciências da Comunicação;LICENCIATURA;321;;;;27;13;22;62;590
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0091;Ciências Musicais;LICENCIATURA;212;;;;8;2;2;12;274
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0112;Comunicação Social;LICENCIATURA;321;;;;3;4;20;27;193
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0360;Filosofia;LICENCIATURA;226;;;1;23;7;15;46;490
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0363;Filosofia, variante de História das Ideias;LICENCIATURA;226;;;;17;;3;20;157
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0395;Geografia e Planeamento Regional;LICENCIATURA;312;;1;;25;9;7;42;1003
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0453;História;LICENCIATURA;225;;;1;24;4;23;52;858
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0459;História, variante de Arqueologia;LICENCIATURA;225;;1;;10;;4;15;130
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0468;História, variante de História da Arte;LICENCIATURA;211;;;;2;2;5;9;280
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0528;Línguas e Literaturas Modernas, variante de Estudos Ingleses e Alemães;LICENCIATURA;222;;;;20;4;7;31;633
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0530;Línguas e Literaturas Modernas, variante de Estudos Portugueses;LICENCIATURA;223;;;;23;2;14;39;711
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0532;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Alemães;LICENCIATURA;222;;;;16;3;5;24;267
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0534;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Espanhóis;LICENCIATURA;222;;;;2;1;3;6;25
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0536;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Franceses;LICENCIATURA;222;;;;31;6;10;47;820
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0538;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Ingleses;LICENCIATURA;222;;;;28;6;12;46;890
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0552;Linguística;LICENCIATURA;222;;;;5;1;3;9;113
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0759;Sociologia;LICENCIATURA;312;;;1;23;10;25;59;1020
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0870;Ciência Política e Relações Internacionais;LICENCIATURA;313;;;;7;6;11;24;358
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;0871;História da Arte;LICENCIATURA;211;1;;;6;5;3;15;122
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;1468;História, variante de História da Arte;LICENCIATURA;145;;;;1;;;1;51
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;1503;Estudos Franceses (Língua, Arte e Cultura);LICENCIATURA;222;;;;1;;;1;1
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;1528;Línguas e Literaturas Modernas, variante de Estudos Ingleses e Alemães;LICENCIATURA;145;;;;1;1;;2;155
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;1530;Línguas e Literaturas Modernas, variante de Estudos Portugueses;LICENCIATURA;145;;;;3;;1;4;272
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;1536;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Franceses;LICENCIATURA;145;;;;1;;;1;348
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;1538;Línguas e Literaturas Modernas, variante de Estudos Portugueses e Ingleses;LICENCIATURA;145;;;;;2;;2;263
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;1596;Línguas e Literaturas Modernas, variante de Estudos Ingleses e Franceses;LICENCIATURA;222;;;;;;1;1;1
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4006;Antropologia;MESTRADO;312;;;;1;;;1;45
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4072;Ciências Musicais;MESTRADO;212;;;;1;;;1;49
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4076;Ciências da Comunicação;MESTRADO;321;;;;1;1;;2;120
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4078;Ciências da Educação;MESTRADO;142;;;;4;;2;6;72
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4108;Comunicação Social;MESTRADO;321;;;;;;1;1;40
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4154;Ecologia Humana e Problemas Sociais Contemporâneos;MESTRADO;312;;;;;;2;2;75
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4237;Ciência Política e Relações Internacionais;MESTRADO;313;;;1;2;;;3;15
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4324;Estudos Anglo-Portugueses;MESTRADO;222;;;;1;;1;2;75
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4334;Estudos Portugueses;MESTRADO;223;;;;1;;;1;96
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4348;Filosofia;MESTRADO;226;;;;3;1;;4;89
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4429;Gestão do Território;MESTRADO;581;;;;1;;1;2;16
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4445;Geografia e Planeamento Regional - Gestão do Território;MESTRADO;581;;;;1;;;1;26
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4510;História Cultural e Política;MESTRADO;225;;;;1;;1;2;66
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4528;História da Arte;MESTRADO;211;;;;;1;1;2;136
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4533;História e Arqueologia Medievais;MESTRADO;225;;;;1;;;1;6
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4546;História dos Séculos XIX e XX;MESTRADO;225;;;;;;1;1;92
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4576;Linguística;MESTRADO;222;;;;;;1;1;112
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4607;Migrações, Minorias Étnicas e Transnacionalismo;MESTRADO;312;;;;1;;;1;7
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4648;Literaturas Comparadas Portuguesa e Francesa;MESTRADO;222;;;;1;;;1;121
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4709;Museologia e Património;MESTRADO;225;;;;;;2;2;73
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4846;Sociologia;MESTRADO;312;;;;1;;;1;65
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;4852;Sociologia Aprofundada e Realidade Portuguesa;MESTRADO;312;;;;;;1;1;50
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;5339;Estudos Portugueses;DOUTORAMENTO;223;;;;;1;;1;38
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;5355;Filosofia;DOUTORAMENTO;226;1;1;;;;;2;37
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;5778;História e Teoria das Ideias;DOUTORAMENTO;225;1;;;;;;1;0
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6008;Antropologia;MESTRADO;312;;;;1;;1;2;8
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6031;Ciências da Educação;MESTRADO;142;;;1;;;;1;57
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6039;Ciências da Informação e da Documentação;MESTRADO;322;;;;1;;;1;39
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6096;Ensino do Português como Língua Segunda e Estrangeira;MESTRADO;145;1;;;1;;1;3;49
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6158;História;MESTRADO;225;;;;1;;;1;60
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6183;Línguas, Literaturas e Culturas;MESTRADO;222;;;;1;;;1;26
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6367;Jornalismo;MESTRADO;321;1;;;2;;;3;11
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6457;Ensino de História e de Geografia no 3.º C. do Ens Bás. e no Ens Secundário;MESTRADO;145;;;;1;;;1;1
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6735;Edição de Texto;MESTRADO;213;2;1;;;2;;5;41
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6737;Estudos Sobre as Mulheres. As Mulheres na Sociedade e na Cultura;MESTRADO;312;;;;1;1;;2;14
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6739;Gestão do Território;MESTRADO;581;3;1;;1;1;;6;71
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6740;Novos Media e Práticas Web;MESTRADO;213;1;;;1;;;2;15
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6741;Património;MESTRADO;225;;;;;;1;1;18
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;6742;Práticas Culturais para Municípios;MESTRADO;312;;;;;1;;1;12
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;8108;Ciências da Linguagem (regime pós-laboral);LICENCIATURA;223;;1;;2;1;;4;6
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9006;Arqueologia;LICENCIATURA;225;3;;1;7;;;11;81
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9020;Ciência Política e Relações Internacionais;LICENCIATURA;313;14;;3;7;5;4;33;311
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9023;Ciências da Comunicação;LICENCIATURA;321;12;;3;8;3;3;29;366
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9046;Ciências Musicais;LICENCIATURA;212;1;;;;1;1;3;94
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9138;Estudos Portugueses e Lusófonos;LICENCIATURA;223;3;;;4;3;1;11;114
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9139;Filosofia;LICENCIATURA;226;1;;;5;2;5;13;97
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9145;Geografia e Planeamento Regional;LICENCIATURA;312;11;3;2;11;3;4;34;242
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9181;História;LICENCIATURA;225;1;1;3;4;3;3;15;154
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9182;História da Arte;LICENCIATURA;211;6;;1;4;1;2;14;141
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9204;Línguas, Literaturas e Culturas;LICENCIATURA;222;5;1;;4;3;3;16;228
0902;Universidade Nova de Lisboa - Faculdade de Ciências Sociais e Humanas;9240;Sociologia;LICENCIATURA;312;5;;1;7;4;8;25;192
