SubsistemaDeEnsino;CodigoUniversidade;NomeUniversidade;CodigoCurso;NomeCurso;Grau;1ºEmp<6;1ºEmp6a12;1ºEmp>=12;NovoEmp<6;NovoEmp6a12;NovoEmp>=12;TotalDesempregados;1996-1997 a 2000-2001;2001-2002;2002-2003;2003-2004;2004-2005;2005-2006;TotalDiplomados
Ensino superior público universitário;201;Universidade do Algarve - Faculdade de Ciências Humanas e Sociais;1129;CIÊNCIAS DA EDUCAÇÃO E DA FORMAÇÃO;Licenciatura;7;;1;1;9;;;;;;;
Ensino superior público universitário;201;Universidade do Algarve - Faculdade de Ciências Humanas e Sociais;1659;LÍNGUAS E COMUNICAÇÃO;Licenciatura;;;1;;1;;;;;;;
Ensino superior público universitário;202;Universidade do Algarve - Faculdade de Ciências do Mar e do Ambiente;0054;BIOLOGIA E GEOLOGIA (ENSINO DE);Licenciatura;1;;3;1;5;32;29;29;28;28;;146
Ensino superior público universitário;202;Universidade do Algarve - Faculdade de Ciências do Mar e do Ambiente;0057;BIOLOGIA MARINHA E PESCAS;Licenciatura;2;;7;3;12;17;29;19;57;64;11;197
Ensino superior público universitário;202;Universidade do Algarve - Faculdade de Ciências do Mar e do Ambiente;0213;ENGENHARIA DO AMBIENTE;Licenciatura;3;1;4;;8;50;30;26;44;21;30;201
Ensino superior público universitário;202;Universidade do Algarve - Faculdade de Ciências do Mar e do Ambiente;0744;OCEANOGRAFIA;Licenciatura;;2;;;2;0;;;3;6;5;14
Ensino superior público universitário;202;Universidade do Algarve - Faculdade de Ciências do Mar e do Ambiente;1127;BIOLOGIA E GEOLOGIA;Licenciatura;;;1;;1;0;;;;2;27;29
Ensino superior público universitário;202;Universidade do Algarve - Faculdade de Ciências do Mar e do Ambiente;4452;GESTÃO E CONSERVAÇÃO DA NATUREZA;Mestrado;;;1;;1;0;;4;8;;5;17
Ensino superior público universitário;202;Universidade do Algarve - Faculdade de Ciências do Mar e do Ambiente;9013;BIOLOGIA MARINHA;Licenciatura;3;;;;3;;;;;;;
Ensino superior público universitário;203;Universidade do Algarve - Faculdade de Ciências e Tecnologia;0063;BIOQUÍMICA;Licenciatura;4;;4;;8;8;11;20;17;21;19;96
Ensino superior público universitário;203;Universidade do Algarve - Faculdade de Ciências e Tecnologia;0219;ENGENHARIA DE SISTEMAS E COMPUTAÇÃO;Licenciatura;;;1;;1;5;15;21;12;12;3;68
Ensino superior público universitário;203;Universidade do Algarve - Faculdade de Ciências e Tecnologia;0272;ENGENHARIA FÍSICA TECNOLÓGICA;Licenciatura;;;1;;1;0;2;5;4;1;1;13
Ensino superior público universitário;203;Universidade do Algarve - Faculdade de Ciências e Tecnologia;0340;ENGENHARIA DE SISTEMAS E INFORMÁTICA;Licenciatura;2;;;;2;0;;;;8;26;34
Ensino superior público universitário;203;Universidade do Algarve - Faculdade de Ciências e Tecnologia;0381;FÍSICA E QUÍMICA;Licenciatura;;;2;;2;17;27;23;26;11;13;117
Ensino superior público universitário;203;Universidade do Algarve - Faculdade de Ciências e Tecnologia;0487;INFORMÁTICA - GESTÃO;Licenciatura;1;;1;;2;4;7;14;;;;25
Ensino superior público universitário;203;Universidade do Algarve - Faculdade de Ciências e Tecnologia;0559;MATEMÁTICA;Licenciatura;;;5;1;6;32;37;35;35;15;14;168
Ensino superior público universitário;203;Universidade do Algarve - Faculdade de Ciências e Tecnologia;0705;QUÍMICA;Licenciatura;1;;3;;4;0;2;12;8;22;11;55
Ensino superior público universitário;204;Universidade do Algarve - Faculdade de Economia;0156;ECONOMIA;Licenciatura;9;;12;;21;43;37;42;46;33;32;233
Ensino superior público universitário;204;Universidade do Algarve - Faculdade de Economia;0441;GESTÃO DE EMPRESAS;Licenciatura;3;;9;;12;45;46;32;30;31;24;208
Ensino superior público universitário;204;Universidade do Algarve - Faculdade de Economia;0759;SOCIOLOGIA;Licenciatura;2;;4;;6;0;;;;;12;12
Ensino superior público universitário;204;Universidade do Algarve - Faculdade de Economia;4061;CIÊNCIAS ECONÓMICAS E EMPRESARIAIS;Mestrado;;;1;;1;7;5;6;3;2;1;24
Ensino superior público universitário;205;Universidade do Algarve - Faculdade de Engenharia de Recursos Naturais;0025;ARQUITECTURA PAISAGISTA;Licenciatura;6;;1;;7;0;;;4;11;30;45
Ensino superior público universitário;205;Universidade do Algarve - Faculdade de Engenharia de Recursos Naturais;0205;ENGENHARIA AGRONÓMICA;Licenciatura;;;7;2;9;23;20;30;28;39;33;173
Ensino superior público universitário;205;Universidade do Algarve - Faculdade de Engenharia de Recursos Naturais;0226;ENGENHARIA BIOTECNOLÓGICA;Licenciatura;5;;6;;11;24;37;19;30;44;50;204
Ensino superior público universitário;205;Universidade do Algarve - Faculdade de Engenharia de Recursos Naturais;0289;ENGENHARIA HORTOFRUTÍCOLA;Licenciatura;;;1;1;2;;;;;;;
Ensino superior público universitário;300;Universidade de Aveiro;0003;ADMINISTRAÇÃO PÚBLICA;Licenciatura;11;1;3;;15;0;;;;;16;16
Ensino superior público universitário;300;Universidade de Aveiro;0048;BIOLOGIA;Licenciatura;12;;6;;18;189;46;12;42;50;30;369
Ensino superior público universitário;300;Universidade de Aveiro;0054;BIOLOGIA E GEOLOGIA (ENSINO DE);Licenciatura;4;;11;3;18;176;40;51;28;28;34;357
Ensino superior público universitário;300;Universidade de Aveiro;0136;DESIGN;Licenciatura;9;;13;;22;40;23;28;39;32;34;196
Ensino superior público universitário;300;Universidade de Aveiro;0156;ECONOMIA;Licenciatura;9;;13;;22;19;31;43;48;25;47;213
Ensino superior público universitário;300;Universidade de Aveiro;0182;EDUCADORES DE INFÂNCIA;Bacharelato;1;;1;1;3;26;;;;;;26
Ensino superior público universitário;300;Universidade de Aveiro;0194;ELECTRÓNICA (ENSINO DE);Licenciatura;;;1;;1;17;;;;;;17
Ensino superior público universitário;300;Universidade de Aveiro;0213;ENGENHARIA DO AMBIENTE;Licenciatura;27;;17;2;46;176;37;46;57;44;54;414
Ensino superior público universitário;300;Universidade de Aveiro;0228;ENGENHARIA CERÂMICA E DO VIDRO;Licenciatura;;;12;2;14;51;17;14;11;8;11;112
Ensino superior público universitário;300;Universidade de Aveiro;0233;ENGENHARIA CIVIL;Licenciatura;16;;6;;22;3;17;28;41;45;52;186
Ensino superior público universitário;300;Universidade de Aveiro;0244;ENGENHARIA ELECTRÓNICA E DE TELECOMUNICAÇÕES;Licenciatura;3;1;11;2;17;351;75;87;94;65;82;754
Ensino superior público universitário;300;Universidade de Aveiro;0264;ENGENHARIA FÍSICA;Licenciatura;2;;;;2;39;2;7;8;4;11;71
Ensino superior público universitário;300;Universidade de Aveiro;0284;ENGENHARIA GEOLÓGICA;Licenciatura;2;1;3;1;7;50;7;12;9;9;5;92
Ensino superior público universitário;300;Universidade de Aveiro;0290;ENGENHARIA E GESTÃO INDUSTRIAL;Licenciatura;11;;15;4;30;165;52;58;59;62;57;453
Ensino superior público universitário;300;Universidade de Aveiro;0302;ENGENHARIA DE MATERIAIS;Licenciatura;3;;5;;8;42;7;10;16;11;10;96
Ensino superior público universitário;300;Universidade de Aveiro;0304;ENGENHARIA MECÂNICA;Licenciatura;5;;6;;11;35;25;35;28;32;26;181
Ensino superior público universitário;300;Universidade de Aveiro;0331;ENGENHARIA QUÍMICA;Licenciatura;13;1;8;1;23;9;18;21;26;24;33;131
Ensino superior público universitário;300;Universidade de Aveiro;0374;FÍSICA;Licenciatura;1;3;2;;6;12;4;;4;;4;24
Ensino superior público universitário;300;Universidade de Aveiro;0383;FÍSICA E QUÍMICA (ENSINO DE);Licenciatura;4;;4;4;12;74;22;35;38;43;21;233
Ensino superior público universitário;300;Universidade de Aveiro;0416;GESTÃO;Licenciatura;4;;1;;5;0;;;;4;15;19
Ensino superior público universitário;300;Universidade de Aveiro;0448;GESTÃO E PLANEAMENTO EM TURISMO;Licenciatura;4;;5;1;10;77;13;21;22;11;36;180
Ensino superior público universitário;300;Universidade de Aveiro;0494;INGLÊS E ALEMÃO (ENSINO DE);Licenciatura;1;;4;2;7;127;25;30;23;26;21;252
Ensino superior público universitário;300;Universidade de Aveiro;0559;MATEMÁTICA;Licenciatura;;;1;;1;14;;;;;;14
Ensino superior público universitário;300;Universidade de Aveiro;0560;MATEMÁTICA (ENSINO DE);Licenciatura;1;;11;;12;241;53;52;32;46;44;468
Ensino superior público universitário;300;Universidade de Aveiro;0568;MATEMÁTICA APLICADA E COMPUTAÇÃO;Licenciatura;4;;2;;6;60;24;10;25;15;13;147
Ensino superior público universitário;300;Universidade de Aveiro;0592;MÚSICA (ENSINO DE);Licenciatura;;;;1;1;79;18;22;21;17;30;187
Ensino superior público universitário;300;Universidade de Aveiro;0596;NOVAS TECNOLOGIAS DA COMUNICAÇÃO;Licenciatura;10;;6;;16;103;18;31;44;28;36;260
Ensino superior público universitário;300;Universidade de Aveiro;0623;PLANEAMENTO REGIONAL E URBANO;Licenciatura;5;;11;1;17;98;13;25;35;14;14;199
Ensino superior público universitário;300;Universidade de Aveiro;0625;EDUCAÇÃO DE INFÂNCIA;Licenciatura;6;3;13;2;24;86;32;42;44;46;46;296
Ensino superior público universitário;300;Universidade de Aveiro;0630;PORTUGUÊS E FRANCÊS (ENSINO DE);Licenciatura;1;1;13;5;20;192;36;36;22;28;14;328
Ensino superior público universitário;300;Universidade de Aveiro;0633;PORTUGUÊS E INGLÊS (ENSINO DE);Licenciatura;;;6;2;8;186;33;33;24;32;24;332
Ensino superior público universitário;300;Universidade de Aveiro;0636;PORTUGUÊS, LATIM E GREGO (ENSINO DE);Licenciatura;1;;19;2;22;130;21;35;29;25;14;254
Ensino superior público universitário;300;Universidade de Aveiro;0656;PROFESSORES DO 1.º CICLO DO ENSINO BÁSICO;Bacharelato;;;1;1;2;28;;;;;;28
Ensino superior público universitário;300;Universidade de Aveiro;0705;QUÍMICA;Licenciatura;10;1;15;4;30;202;50;25;61;18;13;369
Ensino superior público universitário;300;Universidade de Aveiro;0707;ENSINO BÁSICO - 1.º CICLO;Licenciatura;6;;13;1;20;71;43;30;46;32;49;271
Ensino superior público universitário;300;Universidade de Aveiro;1043;BIOQUÍMICA E QUÍMICA ALIMENTAR;Licenciatura;4;;;;4;0;;18;;20;19;57
Ensino superior público universitário;300;Universidade de Aveiro;1525;LÍNGUAS E RELAÇÕES EMPRESARIAIS;Licenciatura;10;;5;;15;0;;;;26;30;56
Ensino superior público universitário;300;Universidade de Aveiro;1615;METEOROLOGIA E OCEANOGRAFIA FÍSICA;Licenciatura;1;;;;1;0;;4;;3;2;9
Ensino superior público universitário;300;Universidade de Aveiro;1640;LÍNGUAS, LITERATURAS E CULTURAS;Licenciatura;;;2;;2;0;;;;2;5;7
Ensino superior público universitário;300;Universidade de Aveiro;1700;QUÍMICA INDUSTRIAL E GESTÃO;Licenciatura;;;1;;1;0;;16;;13;19;48
Ensino superior público universitário;300;Universidade de Aveiro;1772;TECNOLOGIAS DE INFORMAÇÃO E COMUNICAÇÃO;Licenciatura;2;;;;2;0;;;;;15;15
Ensino superior público universitário;300;Universidade de Aveiro;1776;TÉCNICOS SUPERIORES DE JUSTIÇA;Bacharelato;2;;1;;3;0;;;;;27;27
Ensino superior público universitário;300;Universidade de Aveiro;2855;EDUCADORES DE INFÂNCIA;Licenciatura;1;;4;1;6;38;43;38;29;39;7;194
Ensino superior público universitário;300;Universidade de Aveiro;2857;PROFESSORES DO 1.º CICLO DO ENSINO BÁSICO;Licenciatura;;;4;;4;14;60;34;36;30;12;186
Ensino superior público universitário;300;Universidade de Aveiro;4011;ACTIVAÇÃO DO DESENVOLVIMENTO PSICOLÓGICO;Mestrado;;;1;;1;16;;;;1;8;25
Ensino superior público universitário;300;Universidade de Aveiro;4198;ENGENHARIA ELECTRÓNICA E DE TELECOMUNICAÇÕES;Mestrado;;;2;;2;79;13;10;15;11;7;135
Ensino superior público universitário;300;Universidade de Aveiro;4274;GESTÃO AMBIENTAL, MATERIAIS E VALORIZAÇÃO DE RESÍDUOS;Mestrado;;;1;;1;0;;;1;5;2;8
Ensino superior público universitário;300;Universidade de Aveiro;4331;ESTUDOS INGLESES;Mestrado;;;1;;1;11;5;6;9;8;5;44
Ensino superior público universitário;300;Universidade de Aveiro;4469;GESTÃO DE CIÊNCIA, TECNOLOGIA E INOVAÇÃO;Mestrado;;;1;;1;6;1;5;9;7;3;31
Ensino superior público universitário;300;Universidade de Aveiro;4675;MÉTODOS BIOMOLECULARES AVANÇADOS;Mestrado;;;1;;1;0;3;8;1;9;2;23
Ensino superior público universitário;300;Universidade de Aveiro;4676;MÉTODOS INSTRUMENTAIS E CONTROLO DE QUALIDADE ANALÍTICA;Mestrado;;;1;;1;0;1;4;2;4;1;12
Ensino superior público universitário;300;Universidade de Aveiro;4741;POLÍTICAS E GESTÃO DO ENSINO SUPERIOR;Mestrado;;;1;;1;0;;;3;2;4;9
Ensino superior público universitário;300;Universidade de Aveiro;4886;TOXICOLOGIA;Mestrado;;;1;;1;5;1;12;5;;5;28
Ensino superior público universitário;300;Universidade de Aveiro;4912;GERIATRIA E GERONTOLOGIA;Mestrado;1;;;;1;;;;;;;
Ensino superior público universitário;300;Universidade de Aveiro;5720;QUÍMICA;Doutoramento;;;1;;1;29;7;11;7;12;3;69
Ensino superior público universitário;300;Universidade de Aveiro;8665;INGLÊS E PORTUGUÊS (ENSINO DE);Licenciatura;;;1;;1;;;;;;;
Ensino superior público universitário;300;Universidade de Aveiro;9012;BIOLOGIA E GEOLOGIA;Licenciatura;;;3;;3;;;;;;;
Ensino superior público universitário;300;Universidade de Aveiro;9015;BIOQUÍMICA;Licenciatura;1;;;;1;;;;;;;
Ensino superior público universitário;300;Universidade de Aveiro;9328;QUÍMICA ORGÂNICA E PRODUTOS NATURAIS;Mestrado;;;1;;1;;;;;;;
Ensino superior público universitário;400;Universidade da Beira Interior;0063;BIOQUÍMICA;Licenciatura;19;;7;1;27;0;;15;24;26;33;98
Ensino superior público universitário;400;Universidade da Beira Interior;0076;CIÊNCIAS DA COMUNICAÇÃO;Licenciatura;18;;17;4;39;198;32;44;45;38;39;396
Ensino superior público universitário;400;Universidade da Beira Interior;0086;CIÊNCIAS DO DESPORTO;Licenciatura;4;1;2;;7;23;34;33;42;40;47;219
Ensino superior público universitário;400;Universidade da Beira Interior;0112;COMUNICAÇÃO SOCIAL;Licenciatura;1;;1;1;3;49;;;;;;49
Ensino superior público universitário;400;Universidade da Beira Interior;0145;DESIGN INDUSTRIAL;Licenciatura;1;;;1;2;;;;;;;
Ensino superior público universitário;400;Universidade da Beira Interior;0156;ECONOMIA;Licenciatura;16;2;11;;29;130;39;35;30;40;77;351
Ensino superior público universitário;400;Universidade da Beira Interior;0200;ENGENHARIA AERONÁUTICA;Licenciatura;7;;;;7;82;22;15;18;11;13;161
Ensino superior público universitário;400;Universidade da Beira Interior;0233;ENGENHARIA CIVIL;Licenciatura;29;;6;2;37;160;57;44;55;72;62;450
Ensino superior público universitário;400;Universidade da Beira Interior;0237;ENGENHARIA CIVIL, VARIANTE DE PLANEAMENTO E URBANISMO;Licenciatura;;;1;;1;9;1;;;;;10
Ensino superior público universitário;400;Universidade da Beira Interior;0241;ENGENHARIA ELECTROMECÂNICA;Licenciatura;;;7;;7;129;19;24;20;15;18;225
Ensino superior público universitário;400;Universidade da Beira Interior;0248;ENGENHARIA ELECTROTÉCNICA;Licenciatura;2;;2;;4;0;;;;7;17;24
Ensino superior público universitário;400;Universidade da Beira Interior;0292;ENGENHARIA INFORMÁTICA;Licenciatura;9;;;;9;0;;;;;8;8
Ensino superior público universitário;400;Universidade da Beira Interior;0304;ENGENHARIA MECÂNICA;Licenciatura;3;;;;3;0;;1;6;11;5;23
Ensino superior público universitário;400;Universidade da Beira Interior;0323;ENGENHARIA DO PAPEL;Licenciatura;;;4;;4;41;5;8;7;2;;63
Ensino superior público universitário;400;Universidade da Beira Interior;0327;ENGENHARIA DA PRODUÇÃO E GESTÃO INDUSTRIAL;Licenciatura;7;2;9;;18;150;18;7;14;20;18;227
Ensino superior público universitário;400;Universidade da Beira Interior;0331;ENGENHARIA QUÍMICA;Licenciatura;2;;2;1;5;0;;;;;4;4
Ensino superior público universitário;400;Universidade da Beira Interior;0344;ENGENHARIA TÊXTIL;Licenciatura;1;;13;2;16;135;31;23;15;8;6;218
Ensino superior público universitário;400;Universidade da Beira Interior;0360;FILOSOFIA;Licenciatura;3;;6;;9;0;;;;8;10;18
Ensino superior público universitário;400;Universidade da Beira Interior;0375;FÍSICA (ENSINO DE);Licenciatura;;;3;;3;41;16;19;4;;;80
Ensino superior público universitário;400;Universidade da Beira Interior;0377;FÍSICA APLICADA;Licenciatura;1;;1;;2;63;3;1;;;;67
Ensino superior público universitário;400;Universidade da Beira Interior;0383;FÍSICA E QUÍMICA (ENSINO DE);Licenciatura;2;2;2;;6;0;;;13;16;13;42
Ensino superior público universitário;400;Universidade da Beira Interior;0416;GESTÃO;Licenciatura;20;2;17;3;42;414;57;62;50;49;104;736
Ensino superior público universitário;400;Universidade da Beira Interior;0480;INFORMÁTICA (ENSINO DE);Licenciatura;;;1;;1;0;;1;1;10;11;23
Ensino superior público universitário;400;Universidade da Beira Interior;0521;LÍNGUA E CULTURA PORTUGUESAS (ENSINO DE);Licenciatura;4;;11;3;18;0;21;;;;;21
Ensino superior público universitário;400;Universidade da Beira Interior;0560;MATEMÁTICA (ENSINO DE);Licenciatura;12;;7;;19;135;41;24;27;23;24;274
Ensino superior público universitário;400;Universidade da Beira Interior;0562;MARKETING;Licenciatura;8;;2;;10;0;;;;;12;12
Ensino superior público universitário;400;Universidade da Beira Interior;0574;MATEMÁTICA/INFORMÁTICA;Licenciatura;1;;1;;2;103;19;24;17;15;15;193
Ensino superior público universitário;400;Universidade da Beira Interior;0633;PORTUGUÊS E INGLÊS (ENSINO DE);Licenciatura;2;;;;2;;;;;;;
Ensino superior público universitário;400;Universidade da Beira Interior;0695;PSICOLOGIA;Licenciatura;11;1;4;;16;0;;;;;24;24
Ensino superior público universitário;400;Universidade da Beira Interior;0714;QUÍMICA INDUSTRIAL;Licenciatura;4;3;8;3;18;106;24;22;33;26;19;230
Ensino superior público universitário;400;Universidade da Beira Interior;0759;SOCIOLOGIA;Licenciatura;19;;19;6;44;165;29;32;39;21;41;327
Ensino superior público universitário;400;Universidade da Beira Interior;1068;CINEMA;Licenciatura;6;;1;;7;;;;;;;
Ensino superior público universitário;400;Universidade da Beira Interior;1151;DESIGN MULTIMÉDIA;Licenciatura;11;1;;;12;0;;;11;24;31;66
Ensino superior público universitário;400;Universidade da Beira Interior;1153;DESIGN TÊXTIL E DO VESTUÁRIO;Licenciatura;4;;4;;8;0;;;10;19;15;44
Ensino superior público universitário;400;Universidade da Beira Interior;1537;PORTUGUÊS E ESPANHOL;Licenciatura;2;;;1;3;0;;;;4;10;14
Ensino superior público universitário;400;Universidade da Beira Interior;1581;PORTUGUÊS E INGLÊS;Licenciatura;1;;;;1;0;;;;;5;5
Ensino superior público universitário;400;Universidade da Beira Interior;1607;LÍNGUA E CULTURA PORTUGUESAS;Licenciatura;7;;1;2;10;0;;23;40;27;39;129
Ensino superior público universitário;400;Universidade da Beira Interior;1616;MATEMÁTICA APLICADA (ESTATÍSTICA E COMPUTAÇÃO);Licenciatura;1;;;1;2;;;;;;;
Ensino superior público universitário;400;Universidade da Beira Interior;1690;OPTOMETRIA E OPTOTECNIA (FÍSICA APLICADA);Licenciatura;2;;1;;3;0;7;20;17;28;29;101
