NomeFaculdade;CodigoFaculdade;NomeCurso;CodigoCurso;Grau;CNAEF_3D_Nome;A2006_Total;A2007_Total;A2008_Total;A2009_Total;A2010_Total;A2011_Total;A2012_Total;A2013_Total;A2014_Total;A2015_Total;TotalDesempregados;Dip_2005;Dip_2006;Dip_2007;Dip_2008;Dip_2009;Dip_2010;Dip_2011;Dip_2012;Dip_2013;Dip_2014;TotalDiplomados
Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar;3241;Auditoria e Fiscalidade;9638;L1;Contabilidade e Fiscalidade;0;0;1;2;1;0;1;1;0;1;7;;;;12;27;21;7;7;5;8;87
Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar;3241;Gestão de Comércio e Serviços;9639;L1;Comércio;0;0;1;1;3;0;0;0;0;0;5;;;;8;3;19;2;1;;;33
Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar;3241;Gestão de Recursos Humanos e Comportamento Organizacional;9640;L1;Gestão e Administração;0;0;0;1;1;1;3;4;6;4;20;;;;30;50;29;53;27;33;23;245
Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar;3241;Gestão Turística e Cultural;9641;L1;Turismo e Lazer;0;0;0;1;3;3;5;2;2;2;18;;;;26;19;34;25;34;10;16;164
Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar;3241;Gestão e Administração Bancária (regime pós-laboral);9925;L1;Gestão e Administração;0;0;0;0;0;0;3;0;1;1;5;;;;;;;1;8;8;9;26
Instituto Politécnico de Tomar - Escola Superior de Gestão de Tomar;3241;Desenvolvimento de Produtos de Turismo Cultural;M013;M;Turismo e Lazer;0;0;0;0;0;0;0;1;1;0;2;;;;;;;9;4;3;2;18
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia de Construção Civil;0236;B;Construção Civil e Engenharia Civil;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia Eléctrica Industrial;0265;B;Electricidade e Energia;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia Química Industrial;0281;B;Tecnologia dos Processos Químicos;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Tecnologia e Artes Gráficas;0776;B;Áudio-Visuais e Produção dos Media;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Tecnologia em Conservação e Restauro;0782;B;Artesanato;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Artes Plásticas - Pintura;1040;L;Belas-Artes;0;4;0;0;0;0;0;0;0;0;4;12;15;13;;;;;;;;40
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Conservação e Restauro;1115;L;Artesanato;4;1;5;0;0;0;0;0;0;0;10;32;31;38;42;2;;;;;;145
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Conservação e Restauro;1115;B;Artesanato;0;0;0;0;0;0;0;0;0;0;0;43;45;17;;;;;;;;105
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Design e Tecnologia das Artes Gráficas;1239;L;Áudio-Visuais e Produção dos Media;0;3;4;2;0;0;0;0;0;0;9;;;36;31;3;;;;;;70
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia Electrotécnica e de Computadores;1242;L;Electrónica e Automação;1;0;0;0;0;0;0;0;0;0;1;7;16;12;1;;;;;;;36
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia Civil;1245;B;Construção Civil e Engenharia Civil;0;0;0;0;0;0;0;0;0;0;0;44;51;41;;;;;;;;136
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia Civil;1245;L;Construção Civil e Engenharia Civil;1;1;3;0;0;0;0;0;0;0;5;23;17;19;37;3;;;;;;99
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia do Ambiente;1315;L;Tecnologia de Protecção do Ambiente;0;2;0;0;0;0;0;0;0;0;2;6;4;12;;;;;;;;22
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia Electrotécnica;1398;L;Electricidade e Energia;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia Química;1484;L;Tecnologia dos Processos Químicos;1;0;0;0;0;0;0;0;0;0;1;32;27;29;2;;;;;;;90
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia Química Industrial;1486;B;Tecnologia dos Processos Químicos;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia Química Industrial;1486;L;Tecnologia dos Processos Químicos;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Fotografia;1489;L;Áudio-Visuais e Produção dos Media;0;2;0;0;0;0;0;0;0;0;2;6;18;20;;;;;;;;44
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Gestão do Território e do Património Cultural;1494;L;Arquitectura e Urbanismo;1;1;0;1;0;0;0;0;0;0;3;31;16;20;15;10;;;;;;92
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Gestão do Território;1556;L;Arquitectura e Urbanismo;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Tecnologia e Artes Gráficas;1784;B;Áudio-Visuais e Produção dos Media;2;0;0;0;0;0;0;0;0;0;2;44;43;;;;;;;;;87
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Tecnologia e Artes Gráficas;1784;L;Áudio-Visuais e Produção dos Media;1;0;0;0;0;0;0;0;0;0;1;40;24;;;;;;;;;64
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Arte, Arqueologia e Restauro;2041;L;Belas-Artes;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia Civil;9089;L1;Construção Civil e Engenharia Civil;0;0;2;3;4;2;5;4;4;4;28;;;;147;31;43;47;39;27;28;362
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia do Ambiente e Biológica;9100;L1;Tecnologia de Protecção do Ambiente;0;0;1;3;2;1;3;2;1;1;14;;;14;19;25;18;23;26;9;9;143
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia Electrotécnica e de Computadores;9112;L1;Electrónica e Automação;0;0;0;0;1;2;2;1;3;5;14;;;40;22;14;23;19;17;21;22;178
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia Informática;9119;L1;Electrónica e Automação;0;0;2;0;1;0;1;2;1;6;13;;;18;21;29;15;16;19;33;15;166
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Engenharia Química e Bioquímica;9184;L1;Tecnologia dos Processos Químicos;0;3;1;1;1;0;0;0;0;0;6;;;44;17;14;9;2;3;5;4;98
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Conservação e Restauro;9380;L1;Artesanato;0;0;0;1;1;2;1;1;2;1;9;;;;68;29;23;30;33;13;11;207
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Conservação e Restauro;9405;M;Artesanato;0;0;0;0;2;4;0;3;0;0;9;;;;;31;25;20;11;13;7;107
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Técnicas de Arqueologia;9467;L1;História e Arqueologia;0;0;0;4;0;0;0;0;0;0;4;;;;;19;16;9;1;;;45
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Artes Plásticas - Pintura e Intermédia;9643;L1;Belas-Artes;0;0;1;1;2;0;0;1;1;2;8;;;;35;10;23;15;12;11;5;111
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Design e Tecnologia das Artes Gráficas;9644;L1;Áudio-Visuais e Produção dos Media;0;0;4;3;2;7;4;13;4;6;43;;;;67;33;38;52;36;28;57;311
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Fotografia;9645;L1;Áudio-Visuais e Produção dos Media;0;0;4;0;4;3;2;4;2;5;24;;;;33;14;22;21;10;21;10;131
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Gestão do Território;9895;L1;Arquitectura e Urbanismo;0;0;0;0;0;0;0;1;1;2;4;;;;;;;;;10;7;17
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Tecnologia Química;M079;M;Tecnologia dos Processos Químicos;0;0;0;0;0;0;2;1;1;1;5;;;;;;9;5;12;11;8;45
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Controlo e Electrónica Industrial;M168;M;Electrónica e Automação;0;0;0;0;0;0;0;0;1;0;1;;;;;;;6;3;11;12;32
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Reabilitação Urbana;M199;M;Arquitectura e Urbanismo;0;0;0;0;0;1;0;0;0;0;1;;;;;;;3;4;8;7;22
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Design Editorial;M474;M;Design;0;0;0;0;0;0;1;1;2;0;4;;;;;;;;14;7;8;29
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Tomar;3242;Produção de Conteúdos Digitais;M572;M;Áudio-Visuais e Produção dos Media;0;0;0;0;0;0;0;0;0;1;1;;;;;;;;;;1;1
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes;3243;Comunicação Social;1113;L;Jornalismo e Reportagem;5;2;2;0;0;0;0;0;0;0;9;26;34;29;24;;;;;;;113
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes;3243;Engenharia e Gestão Industrial;1263;L;Engenharia e Técnicas Afins - programas não classificados noutra área de formação;2;0;0;1;0;0;0;0;0;0;3;;10;7;4;1;;;;;;22
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes;3243;Comunicação Social;9054;L1;Jornalismo e Reportagem;0;0;0;2;4;1;2;6;3;3;21;;;;18;31;32;27;11;16;16;151
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes;3243;Engenharia Mecânica;9123;L1;Metalurgia e Metalomecânica;0;1;1;1;1;0;1;0;2;1;8;;;7;12;11;13;11;21;17;18;110
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes;3243;Tecnologias de Informação e Comunicação;9250;L1;Ciências Informáticas;0;0;0;0;0;0;2;1;2;0;5;;;2;1;1;7;7;21;6;9;54
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes;3243;Design e Desenvolvimento de Produtos;9642;L1;Design;0;0;1;0;0;4;0;1;0;0;6;;;;6;8;2;5;;1;;22
Instituto Politécnico de Tomar - Escola Superior de Tecnologia de Abrantes;3243;Vídeo e Cinema Documental;9932;L1;Áudio-Visuais e Produção dos Media;0;0;0;0;0;1;2;3;7;10;23;;;;;;;14;15;12;24;65
Academia Nacional Superior de Orquestra;4002;Instrumentista de Orquestra;1578;L;Artes do Espectáculo;0;0;0;0;0;0;0;0;0;0;0;17;21;12;10;22;;;;;;82
Academia Nacional Superior de Orquestra;4002;Instrumentista de Orquestra;9771;L1;Artes do Espectáculo;0;0;0;0;0;0;0;1;0;0;1;;;;;6;16;20;13;10;23;88
Conservatório Superior de Música de Gaia;4005;Canto Teatral;1084;B;Artes do Espectáculo;1;0;0;0;0;0;0;0;0;0;1;;1;;;;;;;;;1
Conservatório Superior de Música de Gaia;4005;Canto Teatral;9017;L1;Artes do Espectáculo;0;1;0;0;1;0;0;0;0;0;2;;;13;5;8;5;3;4;5;2;45
Escola Superior Artística do Porto;4010;Arquitectura;0022;L;Arquitectura e Urbanismo;2;2;14;0;0;0;0;0;0;0;18;39;54;16;14;;;;;;;123
Escola Superior Artística do Porto;4010;Cine-Vídeo;0072;B;Áudio-Visuais e Produção dos Media;0;0;0;0;0;0;0;0;0;0;0;18;12;1;;;;;;;;31
Escola Superior Artística do Porto;4010;Desenho;0131;B;Belas-Artes;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior Artística do Porto;4010;Fotografia;0388;B;Áudio-Visuais e Produção dos Media;1;0;0;0;0;0;0;0;0;0;1;12;17;3;;;;;;;;32
Escola Superior Artística do Porto;4010;Manualidade Artística;0556;B;Belas-Artes;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior Artística do Porto;4010;Pintura;0620;B;Belas-Artes;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Escola Superior Artística do Porto;4010;Arte e Comunicação;1001;L;Belas-Artes;0;0;1;0;0;0;0;0;0;0;1;9;18;17;8;;;;;;;52
Escola Superior Artística do Porto;4010;Artes Plásticas;1025;L;Belas-Artes;1;4;1;0;0;0;0;0;0;0;6;22;19;18;3;;;;;;;62
Escola Superior Artística do Porto;4010;Animação Sociocultural;1045;L;Trabalho Social e Orientação;0;0;2;0;0;0;0;0;0;0;2;9;;6;7;;;;;;;22
Escola Superior Artística do Porto;4010;Cine-Vídeo;1073;L;Áudio-Visuais e Produção dos Media;0;2;3;0;0;0;0;0;0;0;5;13;11;14;14;;;;;;;52
Escola Superior Artística do Porto;4010;Fotografia;1489;L;Áudio-Visuais e Produção dos Media;0;1;1;0;0;0;0;0;0;0;2;12;9;15;13;;;;;;;49
Escola Superior Artística do Porto;4010;Teatro;1782;L;Artes do Espectáculo;0;0;1;0;0;0;0;0;0;0;1;;7;4;6;;;;;;;17
Escola Superior Artística do Porto;4010;Artes Visuais - Intermédia;6014;M;Belas-Artes;0;0;0;0;0;0;1;0;0;0;1;;;;;;;2;2;1;;5
Escola Superior Artística do Porto;4010;Realização - Cinema e Televisão;6989;M;Áudio-Visuais e Produção dos Media;0;0;0;0;0;0;0;2;0;0;2;;;;;;;7;1;7;1;16
Escola Superior Artística do Porto;4010;Animação e Produção Cultural;8136;L1;Artes do Espectáculo;0;0;0;1;0;0;1;0;0;0;2;;;;;3;1;;6;7;;17
Escola Superior Artística do Porto;4010;Animação Sociocultural;9005;L1;Trabalho Social e Orientação;0;0;0;2;0;0;0;0;0;0;2;;;;5;2;;;;;;7
Escola Superior Artística do Porto;4010;Arquitectura;9257;M;Arquitectura e Urbanismo;0;0;0;11;5;11;12;11;6;6;62;;;;;138;51;25;17;39;22;292
Escola Superior Artística do Porto;4010;Artes Plásticas e Intermédia;9682;L1;Belas-Artes;0;0;0;0;2;0;1;0;0;0;3;;;;10;5;22;2;9;8;7;63
Escola Superior Artística do Porto;4010;Artes Visuais - Fotografia;9683;L1;Áudio-Visuais e Produção dos Media;0;0;0;1;0;0;3;3;1;2;10;;;;6;14;24;19;16;18;14;111
Escola Superior Artística do Porto;4010;Cinema e Audiovisual;9713;L1;Áudio-Visuais e Produção dos Media;0;0;4;3;2;4;5;10;3;4;35;;;;12;22;17;24;29;46;40;190
Escola Superior Artística do Porto;4010;Design e Comunicação Multimédia;9728;L1;Áudio-Visuais e Produção dos Media;0;0;1;1;2;2;0;3;2;3;14;;;;9;8;13;21;8;24;15;98
Escola Superior Artística do Porto;4010;Teatro - Interpretação e Encenação;9802;L1;Artes do Espectáculo;0;0;0;3;0;0;0;2;0;1;6;;;;;4;6;14;11;10;5;50
Escola Superior Artística de Guimarães;4011;Desenho;0131;B;Belas-Artes;0;0;0;0;0;0;0;0;0;0;0;1;4;7;;;;;;;;12
Escola Superior Artística de Guimarães;4011;Pintura;0620;B;Belas-Artes;0;0;0;0;0;0;0;0;0;0;0;2;3;3;;;;;;;;8
Escola Superior Artística de Guimarães;4011;Ilustração;6639;M;Áudio-Visuais e Produção dos Media;0;0;0;0;0;0;1;0;0;0;1;;;;;;1;12;1;7;;21
Escola Superior Artística de Guimarães;4011;Artes/BD/Ilustração;9319;L1;Áudio-Visuais e Produção dos Media;0;0;0;0;1;1;3;1;0;0;6;;;2;2;1;5;10;4;3;;27
Escola Superior Artística de Guimarães;4011;Artes/Desenho;9450;L1;Belas-Artes;0;1;1;4;1;0;1;0;0;0;8;;;7;12;6;14;2;10;2;;53
Escola Superior Artística de Guimarães;4011;Artes/Grafismo Multimédia;9451;L1;Áudio-Visuais e Produção dos Media;0;0;0;1;0;0;7;6;0;3;17;;;;5;4;2;4;12;11;;38
Escola Superior de Actividades Imobiliárias;4020;Gestão Imobiliária;0215;L;Comércio;0;0;0;0;0;0;0;0;0;0;0;7;8;17;;;;;;;;32
Escola Superior de Actividades Imobiliárias;4020;Gestão Imobiliária;9174;L1;Comércio;0;2;0;1;1;1;1;2;2;0;10;;;47;25;30;30;20;23;19;39;233
Escola Superior Gallaecia;4025;Arquitectura e Urbanismo;1005;L;Arquitectura e Urbanismo;0;0;1;2;0;0;0;0;0;0;3;5;5;6;16;52;;;;;;84
Escola Superior Gallaecia;4025;Design;9069;L1;Design;0;0;0;0;0;0;1;1;0;0;2;;;;3;8;2;2;4;9;3;31
Escola Superior Gallaecia;4025;Arquitectura e Urbanismo;9507;M;Arquitectura e Urbanismo;0;0;0;0;0;1;0;0;2;0;3;;;;;;4;11;10;20;24;69
Universidade Moderna de Lisboa;4030;Arquitectura;0022;L;Arquitectura e Urbanismo;2;4;0;0;0;0;0;0;0;0;6;8;17;10;;;;;;;;35
Universidade Moderna de Lisboa;4030;Ciências do Desenvolvimento e Cooperação;0079;L;Sociologia e Outros Estudos;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Universidade Moderna de Lisboa;4030;Direito;0153;L;Direito;1;4;0;0;0;0;0;0;0;0;5;49;23;12;;;;;;;;84
Universidade Moderna de Lisboa;4030;Engenharia Civil;0233;L;Construção Civil e Engenharia Civil;0;2;0;0;0;0;0;0;0;0;2;5;1;8;;;;;;;;14
Universidade Moderna de Lisboa;4030;Engenharia Industrial;0291;L;Metalurgia e Metalomecânica;0;0;0;0;0;0;0;0;0;0;0;1;;6;;;;;;;;7
Universidade Moderna de Lisboa;4030;Engenharia Informática;0292;L;Electrónica e Automação;0;1;0;0;0;0;0;0;0;0;1;;;4;;;;;;;;4
Universidade Moderna de Lisboa;4030;Estudos Europeus;0361;L;Sociologia e Outros Estudos;0;0;0;0;0;0;0;0;0;0;0;6;4;;;;;;;;;10
Universidade Moderna de Lisboa;4030;Informática de Gestão;0491;L;Ciências Informáticas;0;2;0;0;0;0;0;0;0;0;2;5;6;4;;;;;;;;15
Universidade Moderna de Lisboa;4030;Investigação Social Aplicada;0501;L;Sociologia e Outros Estudos;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Universidade Moderna de Lisboa;4030;Organização e Gestão de Empresas;0605;L;Gestão e Administração;1;0;0;0;0;0;0;0;0;0;1;21;12;;;;;;;;;33
Universidade Moderna de Lisboa;4030;Gestão do Desenvolvimento e Cooperação Internacional;0615;L;Ciência Política e Cidadania;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
Universidade Moderna de Lisboa;4030;Psicopedagogia Curativa;0702;L;Psicologia;0;8;0;0;0;0;0;0;0;0;8;29;14;14;;;;;;;;57
Universidade Moderna de Lisboa;4030;Cinema, Televisão e Cinema Publicitário;1071;L;Áudio-Visuais e Produção dos Media;0;5;0;0;0;0;0;0;0;0;5;;;13;;;;;;;;13
Universidade Moderna de Lisboa;4030;Sociologia Aplicada;1740;L;Sociologia e Outros Estudos;0;0;0;0;0;0;0;0;0;0;0;11;4;;;;;;;;;15
Universidade Moderna de Lisboa;4030;Gestão;9147;L1;Gestão e Administração;0;1;0;0;0;0;0;0;0;0;1;;;8;;;;;;;;8
Universidade Moderna de Lisboa;4030;Psicopedagogia;9221;L1;Psicologia;0;1;0;0;0;0;0;0;0;0;1;;;5;;;;;;;;5
DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Setúbal);4031;Arquitectura;0022;L;Arquitectura e Urbanismo;4;0;0;0;0;0;0;0;0;0;4;16;15;;;;;;;;;31
DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Setúbal);4031;Ciências do Desenvolvimento e Cooperação;0079;L;Sociologia e Outros Estudos;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;0
DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Setúbal);4031;Direito;0153;L;Direito;0;3;0;0;0;0;0;0;0;0;3;26;11;15;;;;;;;;52
DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Setúbal);4031;Investigação Social Aplicada;0501;L;Sociologia e Outros Estudos;0;0;0;0;0;0;0;0;0;0;0;14;14;10;;;;;;;;38
DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Setúbal);4031;Organização e Gestão de Empresas;0605;L;Gestão e Administração;0;0;0;0;0;0;0;0;0;0;0;17;20;6;;;;;;;;43
DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Setúbal);4031;Arquitectura;9257;M;Arquitectura e Urbanismo;0;1;0;0;0;0;0;0;0;0;1;;;20;;;;;;;;20
Universidade Lusófona do Porto;4032;Ciências do Ambiente;0092;L;Ciências do Ambiente;0;1;0;0;0;0;0;0;0;0;1;13;7;4;;;;;;;;24
Universidade Lusófona do Porto;4032;Ciências do Ambiente;0092;L;Ciências do Ambiente;0;1;0;0;0;0;0;0;0;0;1;13;7;4;;;;;;;;24
Universidade Lusófona do Porto;4032;Direito;0153;L;Direito;2;2;0;6;0;0;0;0;0;0;10;56;42;32;2;9;;;;;;141
Universidade Lusófona do Porto;4032;Estudos Europeus;0361;L;Sociologia e Outros Estudos;2;1;1;0;0;0;0;0;0;0;4;6;4;4;1;;;;;;;15
Universidade Lusófona do Porto;4032;Engenharia de Automação e Controlo;0376;L;Electrónica e Automação;0;0;0;0;0;0;0;0;0;0;0;5;2;1;;1;;;;;;9
Universidade Lusófona do Porto;4032;Organização e Gestão de Empresas;0605;L;Gestão e Administração;1;0;0;0;0;0;0;0;0;0;1;26;8;4;;;;;;;;38
Universidade Lusófona do Porto;4032;Psicopedagogia Curativa;0702;L;Psicologia;3;2;1;0;0;0;0;0;0;0;6;24;20;30;7;;;;;;;81
Universidade Lusófona do Porto;4032;Psicologia Clínica e da Saúde;6386;M;Psicologia;0;0;0;0;0;2;2;3;4;6;17;;;;;;;5;8;13;17;43
Universidade Lusófona do Porto;4032;Turismo e Gestão de Empresas Turísticas;8163;L1;Turismo e Lazer;0;0;0;0;0;0;0;3;1;1;5;;;;;;;10;17;13;8;48
Universidade Lusófona do Porto;4032;Ciência Política e Estudos Eleitorais;8164;L1;Ciência Política e Cidadania;0;0;0;0;0;0;1;0;0;0;1;;;;;;;;3;6;;9
Universidade Lusófona do Porto;4032;Gestão e Desenvolvimento de Recursos Humanos;8166;L1;Gestão e Administração;0;0;0;0;0;1;0;1;3;2;7;;;;;;;13;9;15;16;53
Universidade Lusófona do Porto;4032;Línguas e Tradução;8167;L1;Línguas e Literaturas Estrangeiras;0;0;0;0;0;0;0;1;0;0;1;;;;;;;;;8;;8
Universidade Lusófona do Porto;4032;Comunicação Audiovisual e Multimédia;8313;L1;Áudio-Visuais e Produção dos Media;0;0;0;0;0;0;1;3;6;6;16;;;;;;;;11;17;26;54
Universidade Lusófona do Porto;4032;Estudos Europeus, Estudos Lusófonos e Relações Internacionais;8378;L1;Ciência Política e Cidadania;0;0;0;0;1;1;0;0;1;5;8;;;;;;6;16;15;6;3;46
Universidade Lusófona do Porto;4032;Ciências da Comunicação e da Cultura;9024;L1;Jornalismo e Reportagem;0;0;0;0;0;3;5;4;4;10;26;;;;;;12;12;34;20;15;93
Universidade Lusófona do Porto;4032;Ciências da Comunicação e da Cultura;9024;L1;Jornalismo e Reportagem;0;0;0;0;0;0;0;1;0;0;1;;;;;;12;12;34;20;15;93
Universidade Lusófona do Porto;4032;Direito;9078;L1;Direito;0;0;3;0;1;4;10;11;11;2;42;;;;70;28;46;52;68;61;46;371
Universidade Lusófona do Porto;4032;Economia;9081;L1;Economia;0;0;0;0;0;0;4;1;1;0;6;;;;;;;;15;11;15;41
Universidade Lusófona do Porto;4032;Engenharia Civil;9089;L1;Construção Civil e Engenharia Civil;0;0;0;0;0;0;0;1;0;0;1;;;;;;;;;6;;6
Universidade Lusófona do Porto;4032;Engenharia do Ambiente;9099;L1;Tecnologia de Protecção do Ambiente;0;0;0;0;1;0;1;0;0;1;3;;;;8;4;4;4;8;7;;35
Universidade Lusófona do Porto;4032;Engenharia Informática;9119;L1;Electrónica e Automação;0;0;0;0;0;1;1;1;0;4;7;;;;;;3;13;15;13;2;46
Universidade Lusófona do Porto;4032;Gestão;9147;L1;Gestão e Administração;0;0;1;0;3;3;3;2;2;5;19;;;;6;24;32;29;21;20;27;159
Universidade Lusófona do Porto;4032;Gestão e Engenharia Industrial;9167;L1;Gestão e Administração;0;0;0;3;1;1;3;0;0;0;8;;;;;11;15;17;8;9;9;69
Universidade Lusófona do Porto;4032;Psicologia;9219;L1;Psicologia;0;0;0;0;1;0;4;9;3;2;19;;;;;52;37;25;33;52;51;250
Universidade Lusófona do Porto;4032;Serviço Social;9238;L1;Trabalho Social e Orientação;0;0;0;0;0;0;5;5;4;3;17;;;;;;;;13;15;9;37
Universidade Lusófona do Porto;4032;Solicitadoria;9242;L1;Direito;0;0;0;0;0;0;1;5;1;0;7;;;;;;;60;23;38;7;128
Universidade Lusófona do Porto;4032;Urbanismo e Ordenamento do Território;9256;L1;Arquitectura e Urbanismo;0;0;0;0;0;0;1;1;0;0;2;;;;;;;;13;1;;14
Universidade Lusófona do Porto;4032;Arquitectura;9257;M;Arquitectura e Urbanismo;0;0;0;2;1;2;2;6;2;1;16;;;;;6;4;12;14;6;19;61
Universidade Lusófona do Porto;4032;Gestão;9295;M;Gestão e Administração;0;0;0;0;0;0;1;0;0;0;1;;;;;;;;8;1;1;10
Universidade Lusófona do Porto;4032;Segurança e Higiene do Trabalho;9550;L1;Segurança e Higiene no Trabalho;0;0;0;0;0;0;1;1;3;0;5;;;;;;;;6;3;6;15
Universidade Lusófona do Porto;4032;Estudos Gerais de Arquitectura;9615;L1;Arquitectura e Urbanismo;0;0;1;1;0;0;0;0;0;0;2;;;;4;4;12;13;;;3;36
Universidade Lusófona do Porto;4032;Psicopedagogia Clínica;9794;L1;Psicologia;0;0;4;3;4;3;2;1;4;4;25;;;;52;26;38;29;15;11;9;180
Universidade Lusófona do Porto;4032;Psicologia Forense;M300;M;Psicologia;0;0;0;0;0;2;1;0;1;0;4;;;;;;;6;10;1;11;28
DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Beja);4033;Direito;0153;L;Direito;0;1;0;0;0;0;0;0;0;0;1;19;12;27;;;;;;;;58
DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Beja);4033;Engenharia Civil;0233;L;Construção Civil e Engenharia Civil;0;0;0;0;0;0;0;0;0;0;0;18;12;8;;;;;;;;38
DINENSINO-Ensino, Desenvolvimento e Cooperação, CRL (Beja);4033;Informática de Gestão;0491;L;Ciências Informáticas;0;0;0;0;0;0;0;0;0;0;0;5;7;6;;;;;;;;18
