SubsistemaDeEnsino;CodigoUniversidade;NomeUniversidade;CodigoCurso;NomeCurso;Grau;1ºEmp<6;1ºEmp6a12;1ºEmp>=12;NovoEmp<6;NovoEmp6a12;NovoEmp>=12;1997-1998 a 2001-2002;2002-2003;2003-2004;2004-2005;2005-2006;2006-2007;Total
Ensino superior público - universitário;0400;Universidade da Beira Interior;0086;Ciências do Desporto;Licenciatura;12;2;4;2;20;57;33;42;40;47;43;262
Ensino superior público - universitário;0400;Universidade da Beira Interior;0112;Comunicação Social;Licenciatura;;;;2;2;9;;;;;;9
Ensino superior público - universitário;0400;Universidade da Beira Interior;0156;Economia;Licenciatura;15;4;9;;28;169;35;30;40;77;39;390
Ensino superior público - universitário;0400;Universidade da Beira Interior;0200;Engenharia Aeronáutica;Licenciatura;4;;1;1;6;94;15;18;11;13;16;167
Ensino superior público - universitário;0400;Universidade da Beira Interior;0233;Engenharia Civil;Licenciatura;24;1;6;2;33;201;44;55;72;62;92;526
Ensino superior público - universitário;0400;Universidade da Beira Interior;0241;Engenharia Electromecânica;Licenciatura;1;;4;;5;123;24;20;15;18;5;205
Ensino superior público - universitário;0400;Universidade da Beira Interior;0248;Engenharia Electrotécnica;Licenciatura;1;;1;2;4;0;;;7;17;10;34
Ensino superior público - universitário;0400;Universidade da Beira Interior;0292;Engenharia Informática;Licenciatura;1;2;2;;5;0;;;;8;30;38
Ensino superior público - universitário;0400;Universidade da Beira Interior;0323;Engenharia do Papel;Licenciatura;;;1;2;3;44;8;7;2;;1;62
Ensino superior público - universitário;0400;Universidade da Beira Interior;0327;Engenharia da Produção e Gestão Industrial;Licenciatura;3;1;6;2;12;136;7;14;20;18;10;205
Ensino superior público - universitário;0400;Universidade da Beira Interior;0331;Engenharia Química;Licenciatura;9;1;1;1;12;0;;;;4;10;14
Ensino superior público - universitário;0400;Universidade da Beira Interior;0344;Engenharia Têxtil;Licenciatura;3;1;16;10;30;135;23;15;8;6;5;192
Ensino superior público - universitário;0400;Universidade da Beira Interior;0360;Filosofia;Licenciatura;2;;1;2;5;0;;;8;10;14;32
Ensino superior público - universitário;0400;Universidade da Beira Interior;0375;Física (Ensino de);Licenciatura;;;1;;1;48;19;4;;;;71
Ensino superior público - universitário;0400;Universidade da Beira Interior;0383;Física e Química (Ensino de);Licenciatura;2;;3;;5;0;;13;16;13;14;56
Ensino superior público - universitário;0400;Universidade da Beira Interior;0416;Gestão;Licenciatura;28;2;36;8;74;380;62;50;49;104;59;704
Ensino superior público - universitário;0400;Universidade da Beira Interior;0483;Engenharia Geotécnica;Licenciatura;;;1;;1;0;3;;;;;3
Ensino superior público - universitário;0400;Universidade da Beira Interior;0521;Língua e Cultura Portuguesas (Ensino de);Licenciatura;;;;1;1;21;;;;;;21
Ensino superior público - universitário;0400;Universidade da Beira Interior;0560;Matemática (Ensino de);Licenciatura;4;;3;1;8;161;24;27;23;24;25;284
Ensino superior público - universitário;0400;Universidade da Beira Interior;0562;Marketing;Licenciatura;11;;5;;16;0;;;;12;26;38
Ensino superior público - universitário;0400;Universidade da Beira Interior;0574;Matemática/Informática;Licenciatura;;2;3;1;6;84;24;17;15;15;7;162
Ensino superior público - universitário;0400;Universidade da Beira Interior;0580;Medicina;Licenciatura;1;;;;1;0;;;;;58;58
Ensino superior público - universitário;0400;Universidade da Beira Interior;0695;Psicologia;Licenciatura;18;2;6;2;28;0;;;;24;40;64
Ensino superior público - universitário;0400;Universidade da Beira Interior;0714;Química Industrial;Licenciatura;7;3;4;5;19;114;22;33;26;19;19;233
Ensino superior público - universitário;0400;Universidade da Beira Interior;0759;Sociologia;Licenciatura;12;4;21;10;47;163;32;39;21;41;37;333
Ensino superior público - universitário;0400;Universidade da Beira Interior;1068;Cinema;Licenciatura;5;;3;;8;0;;;;;20;20
Ensino superior público - universitário;0400;Universidade da Beira Interior;1151;Design Multimédia;Licenciatura;11;1;3;;15;0;;11;24;31;18;84
