CodigoFaculdade;NomeFaculdade;CodigoCurso;NomeCurso;Grau;TotalDesempregados;TotalDiplomados
3091;Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto;2855;Educadores de Infância;Licenciatura;4;246
3091;Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto;2857;Professores do 1.º Ciclo do Ensino Básico;Licenciatura;8;242
3091;Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto;9005;Animação Sociocultural;Licenciatura;13;91
3091;Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto;9563;Desporto;Licenciatura;6;91
3091;Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto;9651;Comunicação e Relações Económicas;Licenciatura;7;86
3091;Instituto Politécnico da Guarda - Escola Superior de Educação, Comunicação e Desporto;9652;Comunicação e Relações Públicas;Licenciatura;11;124
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;0339;Engenharia Topográfica;Bacharelato;3;76
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;0341;Engenharia Técnico-Comercial;Bacharelato;2;98
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;0445;Gestão Informática;Bacharelato;2;35
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;0746;Secretariado de Administração;Bacharelato;1;31
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;1135;Contabilidade e Auditoria;Licenciatura;4;21
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;1245;Engenharia Civil;Bacharelato;12;175
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;1245;Engenharia Civil;Licenciatura;12;59
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;1315;Engenharia do Ambiente;Licenciatura;3;12
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;1452;Engenharia Informática;Bacharelato;1;201
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;1452;Engenharia Informática;Licenciatura;14;125
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;1463;Engenharia Mecânica;Bacharelato;1;89
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;1463;Engenharia Mecânica;Licenciatura;4;59
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;1509;Gestão;Licenciatura;25;216
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;1549;Gestão Técnico-Comercial;Licenciatura;1;18
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;1621;Marketing;Licenciatura;15;49
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;1730;Secretariado e Assessoria de Direcção;Bacharelato;5;259
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;1730;Secretariado e Assessoria de Direcção;Licenciatura;19;232
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;2226;Engenharia Informática;Licenciatura;1;36
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;9056;Contabilidade;Licenciatura;9;93
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;9057;Contabilidade (regime nocturno);Licenciatura;2;38
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;9072;Design de Equipamento;Licenciatura;8;27
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;9089;Engenharia Civil;Licenciatura;4;113
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;9099;Engenharia do Ambiente;Licenciatura;8;41
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;9119;Engenharia Informática;Licenciatura;7;118
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;9123;Engenharia Mecânica;Licenciatura;2;35
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;9128;Engenharia Topográfica;Licenciatura;11;80
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;9147;Gestão;Licenciatura;8;130
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;9157;Gestão de Recursos Humanos;Licenciatura;9;63
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;9205;Marketing;Licenciatura;10;93
3092;Instituto Politécnico da Guarda - Escola Superior de Tecnologia e Gestão;9234;Secretariado e Assessoria de Direcção;Licenciatura;11;179
3095;Instituto Politécnico da Guarda - Escola Superior de Turismo e Hotelaria;1795;Turismo e Lazer;Licenciatura;10;52
3095;Instituto Politécnico da Guarda - Escola Superior de Turismo e Hotelaria;9173;Gestão Hoteleira;Licenciatura;3;57
3095;Instituto Politécnico da Guarda - Escola Superior de Turismo e Hotelaria;9255;Turismo e Lazer;Licenciatura;13;162
3101;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;0625;Educação de Infância;Licenciatura;34;306
3101;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;0707;Ensino Básico - 1.º Ciclo;Licenciatura;53;290
3101;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;1111;Comunicação Social e Educação Multimédia;Licenciatura;12;95
3101;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;1639;Professores do 2.º Ciclo Ens. Básico, var. de Educação Visual e Tecnológica;Licenciatura;11;33
3101;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;1647;Professores do Ensino Básico, variante de Educação Física;Licenciatura;10;197
3101;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;1649;Professores do Ensino Básico, variante de Educação Musical;Licenciatura;18;103
3101;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;1651;Professores do Ensino Básico, variante de Matemática e Ciências da Natureza;Licenciatura;22;182
3101;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;1655;Professores do Ensino Básico, variante de Português e Inglês;Licenciatura;21;120
3101;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;1710;Relações Humanas e Comunicação no Trabalho;Bacharelato;3;198
3101;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;1710;Relações Humanas e Comunicação no Trabalho;Licenciatura;11;247
3101;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;1733;Serviço Social;Licenciatura;12;109
3101;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;1792;Turismo;Bacharelato;1;212
3101;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;1792;Turismo;Licenciatura;16;177
3101;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;2857;Professores do 1.º Ciclo do Ensino Básico;Licenciatura;2;153
3101;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;8014;Serviço Social (regime pós-laboral);Licenciatura;1;50
3101;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;9084;Educação Social;Licenciatura;40;172
3101;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;9238;Serviço Social;Licenciatura;35;191
3101;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;9466;Animação Cultural;Licenciatura;1;24
3101;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;9492;Tradução e Interpretação: Português/Chinês - Chinês/Português;Licenciatura;1;4
3101;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;9719;Comunicação Social e Educação Multimédia;Licenciatura;18;164
3101;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;9797;Relações Humanas e Comunicação Organizacional;Licenciatura;20;170
3101;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;9809;Turismo e Património;Licenciatura;9;142
3101;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;9851;Desporto e Bem-Estar;Licenciatura;1;20
3101;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;9853;Educação Básica;Licenciatura;5;65
3101;Instituto Politécnico de Leiria - Escola Superior de Educação e Ciências Sociais;9879;Educação Social (regime pós-laboral);Licenciatura;1;27
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;1099;Comércio e Marketing;Licenciatura;1;25
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;1138;Contabilidade e Finanças;Licenciatura;2;57
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;1224;Engenharia Automóvel;Licenciatura;2;30
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;1245;Engenharia Civil;Bacharelato;5;335
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;1245;Engenharia Civil;Licenciatura;22;124
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;1263;Engenharia e Gestão Industrial;Licenciatura;3;18
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;1265;Engenharia Informática e Comunicações;Licenciatura;2;34
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;1315;Engenharia do Ambiente;Licenciatura;6;64
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;1398;Engenharia Electrotécnica;Bacharelato;4;223
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;1398;Engenharia Electrotécnica;Licenciatura;7;75
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;1452;Engenharia Informática;Bacharelato;2;264
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;1452;Engenharia Informática;Licenciatura;17;149
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;1463;Engenharia Mecânica;Bacharelato;1;198
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;1463;Engenharia Mecânica;Licenciatura;4;111
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;1515;Gestão de Empresas;Bacharelato;2;274
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;1515;Gestão de Empresas;Licenciatura;20;257
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;1554;Gestão e Administração Pública;Licenciatura;9;110
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;1621;Marketing;Licenciatura;5;72
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;1664;Organização e Gestão de Empresas;Licenciatura;5;121
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;1735;Solicitadoria;Licenciatura;5;95
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;1788;Tradução;Bacharelato;5;205
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;1788;Tradução;Licenciatura;11;195
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;8015;Solicitadoria (regime pós-laboral);Licenciatura;2;52
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;9002;Administração Pública;Licenciatura;12;111
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;9089;Engenharia Civil;Licenciatura;25;443
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;9099;Engenharia do Ambiente;Licenciatura;17;103
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;9104;Engenharia e Gestão Industrial;Licenciatura;6;97
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;9109;Engenharia Electrotécnica;Licenciatura;11;297
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;9119;Engenharia Informática;Licenciatura;13;378
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;9123;Engenharia Mecânica;Licenciatura;6;190
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;9147;Gestão;Licenciatura;31;372
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;9205;Marketing;Licenciatura;18;163
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;9218;Protecção Civil;Licenciatura;2;15
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;9242;Solicitadoria;Licenciatura;27;231
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;9481;Informática para a Saúde;Licenciatura;1;54
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;9489;Tecnologia dos Equipamentos de Saúde;Licenciatura;2;72
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;9627;Contabilidade e Finanças;Licenciatura;5;16
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;9690;Biomecânica;Licenciatura;5;76
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;9741;Engenharia Automóvel;Licenciatura;4;186
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;9746;Engenharia de Redes de Comunicações;Licenciatura;5;118
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;9855;Energia e Ambiente;Licenciatura;1;13
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;9871;Contabilidade e Finanças (regime pós-laboral);Licenciatura;5;224
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;9885;Engenharia Informática (regime pós-laboral);Licenciatura;3;63
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;9886;Engenharia Mecânica (regime pós-laboral);Licenciatura;1;51
3102;Instituto Politécnico de Leiria - Escola Superior de Tecnologia e Gestão;9991;Gestão (regime pós-laboral);Licenciatura;2;103
3103;Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;1025;Artes Plásticas;Bacharelato;3;339
3103;Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;1025;Artes Plásticas;Licenciatura;49;320
3103;Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;1037;Animação Cultural;Licenciatura;6;46
3103;Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;1152;Design;Bacharelato;5;652
3103;Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;1152;Design;Licenciatura;77;514
3103;Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;1745;Som e Imagem;Licenciatura;3;37
3103;Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;1782;Teatro;Licenciatura;1;7
3103;Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;1785;Tecnologias da Informação Empresarial;Licenciatura;28;175
3103;Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;6840;Artes Plásticas;Mestrado;2;8
3103;Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;9007;Artes Plásticas;Licenciatura;11;210
3103;Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;9074;Design Industrial;Licenciatura;20;165
3103;Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;9243;Teatro;Licenciatura;5;64
3103;Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;9457;Som e Imagem;Licenciatura;15;168
3103;Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;9466;Animação Cultural;Licenciatura;8;79
3103;Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;9723;Design de Ambientes;Licenciatura;3;16
3103;Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;9724;Design de Cerâmica e Vidro;Licenciatura;11;78
3103;Instituto Politécnico de Leiria - Escola Superior de Artes e Design das Caldas da Rainha;9729;Design Gráfico e Multimédia;Licenciatura;20;324
3104;Instituto Politécnico de Leiria - Escola Superior de Educação de Leiria (Caldas da Rainha);0625;Educação de Infância;Licenciatura;2;94
3104;Instituto Politécnico de Leiria - Escola Superior de Educação de Leiria (Caldas da Rainha);0707;Ensino Básico - 1.º Ciclo;Licenciatura;6;67
3104;Instituto Politécnico de Leiria - Escola Superior de Educação de Leiria (Caldas da Rainha);1639;Professores do 2.º Ciclo Ens. Básico, var. de Educação Visual e Tecnológica;Licenciatura;15;73
3104;Instituto Politécnico de Leiria - Escola Superior de Educação de Leiria (Caldas da Rainha);2857;Professores do 1.º Ciclo do Ensino Básico;Licenciatura;2;101
3105;Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;1035;Biologia Marinha e Biotecnologia;Licenciatura;4;39
3105;Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;1231;Engenharia Biológica e Alimentar;Licenciatura;1;16
3105;Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;1569;Gestão Turística e Hoteleira;Licenciatura;5;52
3105;Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;1793;Turismo e Mar;Licenciatura;6;45
3105;Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;8007;Marketing Turístico (regime pós-laboral);Licenciatura;1;17
3105;Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;9014;Biologia Marinha e Biotecnologia;Licenciatura;14;185
3105;Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;9087;Engenharia Alimentar;Licenciatura;14;163
3105;Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;9178;Gestão Turística e Hoteleira;Licenciatura;18;179
3105;Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;9207;Marketing Turístico;Licenciatura;7;68
3105;Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;9218;Protecção Civil;Licenciatura;6;70
3105;Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;9254;Turismo;Licenciatura;17;162
3105;Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;9484;Restauração e Catering;Licenciatura;1;32
3105;Instituto Politécnico de Leiria - Escola Superior de Turismo e Tecnologia do Mar de Peniche;9848;Animação Turística;Licenciatura;1;12
3111;Instituto Politécnico de Lisboa - Escola Superior de Dança;1082;Dança;Bacharelato;1;125
3111;Instituto Politécnico de Lisboa - Escola Superior de Dança;1082;Dança;Licenciatura;4;135
3111;Instituto Politécnico de Lisboa - Escola Superior de Dança;9068;Dança;Licenciatura;2;144
3112;Instituto Politécnico de Lisboa - Escola Superior de Educação de Lisboa;0625;Educação de Infância;Licenciatura;29;556
3112;Instituto Politécnico de Lisboa - Escola Superior de Educação de Lisboa;0707;Ensino Básico - 1.º Ciclo;Licenciatura;40;483
3112;Instituto Politécnico de Lisboa - Escola Superior de Educação de Lisboa;1639;Professores do 2.º Ciclo Ens. Básico, var. de Educação Visual e Tecnológica;Licenciatura;19;182
3112;Instituto Politécnico de Lisboa - Escola Superior de Educação de Lisboa;1649;Professores do Ensino Básico, variante de Educação Musical;Licenciatura;8;117
3112;Instituto Politécnico de Lisboa - Escola Superior de Educação de Lisboa;1651;Professores do Ensino Básico, variante de Matemática e Ciências da Natureza;Licenciatura;4;195
3112;Instituto Politécnico de Lisboa - Escola Superior de Educação de Lisboa;1653;Professores do Ensino Básico, variante de Português e Francês;Licenciatura;6;118
3112;Instituto Politécnico de Lisboa - Escola Superior de Educação de Lisboa;1655;Professores do Ensino Básico, variante de Português e Inglês;Licenciatura;7;148
3112;Instituto Politécnico de Lisboa - Escola Superior de Educação de Lisboa;2855;Educadores de Infância;Licenciatura;1;232
3112;Instituto Politécnico de Lisboa - Escola Superior de Educação de Lisboa;2857;Professores do 1.º Ciclo do Ensino Básico;Licenciatura;4;381
3112;Instituto Politécnico de Lisboa - Escola Superior de Educação de Lisboa;2863;Professores do 2.º c. do Ens. Básico, var. de Educação Visual e Tecnológica;Licenciatura;2;60
3112;Instituto Politécnico de Lisboa - Escola Superior de Educação de Lisboa;9005;Animação Sociocultural;Licenciatura;2;53
3112;Instituto Politécnico de Lisboa - Escola Superior de Educação de Lisboa;9853;Educação Básica;Licenciatura;1;123
3113;Instituto Politécnico de Lisboa - Escola Superior de Comunicação Social;1051;Audiovisual e Multimédia;Licenciatura;1;21
3113;Instituto Politécnico de Lisboa - Escola Superior de Comunicação Social;1108;Comunicação Empresarial;Bacharelato;3;348
3113;Instituto Politécnico de Lisboa - Escola Superior de Comunicação Social;1108;Comunicação Empresarial;Licenciatura;23;331
3113;Instituto Politécnico de Lisboa - Escola Superior de Comunicação Social;1598;Jornalismo;Licenciatura;25;272
3113;Instituto Politécnico de Lisboa - Escola Superior de Comunicação Social;1698;Publicidade e Marketing;Bacharelato;1;391
3113;Instituto Politécnico de Lisboa - Escola Superior de Comunicação Social;1698;Publicidade e Marketing;Licenciatura;18;449
3113;Instituto Politécnico de Lisboa - Escola Superior de Comunicação Social;6364;Gestão Estratégica das Relações Públicas;Mestrado;1;17
3113;Instituto Politécnico de Lisboa - Escola Superior de Comunicação Social;6367;Jornalismo;Mestrado;1;8
3113;Instituto Politécnico de Lisboa - Escola Superior de Comunicação Social;6368;Publicidade e Marketing;Mestrado;1;11
3113;Instituto Politécnico de Lisboa - Escola Superior de Comunicação Social;9010;Audiovisual e Multimédia;Licenciatura;15;215
3113;Instituto Politécnico de Lisboa - Escola Superior de Comunicação Social;9191;Jornalismo;Licenciatura;12;203
3113;Instituto Politécnico de Lisboa - Escola Superior de Comunicação Social;9222;Publicidade e Marketing;Licenciatura;15;271
3113;Instituto Politécnico de Lisboa - Escola Superior de Comunicação Social;9231;Relações Públicas e Comunicação Empresarial;Licenciatura;11;233
3114;Instituto Politécnico de Lisboa - Escola Superior de Música;1631;Música, variante de Instrumento;Bacharelato;1;197
3114;Instituto Politécnico de Lisboa - Escola Superior de Música;1631;Música, variante de Instrumento;Licenciatura;2;256
3114;Instituto Politécnico de Lisboa - Escola Superior de Música;9782;Música, variante de Execução;Licenciatura;1;107
3116;Instituto Politécnico de Lisboa - Escola Superior de Teatro e Cinema;0708;Produção;Bacharelato;1;17
3116;Instituto Politécnico de Lisboa - Escola Superior de Teatro e Cinema;1069;Cinema;Bacharelato;2;107
3116;Instituto Politécnico de Lisboa - Escola Superior de Teatro e Cinema;1069;Cinema;Licenciatura;3;96
3116;Instituto Politécnico de Lisboa - Escola Superior de Teatro e Cinema;1704;Realização Plástica do Espectáculo;Licenciatura;3;17
3116;Instituto Politécnico de Lisboa - Escola Superior de Teatro e Cinema;1782;Teatro;Bacharelato;1;147
3116;Instituto Politécnico de Lisboa - Escola Superior de Teatro e Cinema;1782;Teatro;Licenciatura;6;119
3116;Instituto Politécnico de Lisboa - Escola Superior de Teatro e Cinema;9048;Cinema;Licenciatura;1;97
3116;Instituto Politécnico de Lisboa - Escola Superior de Teatro e Cinema;9243;Teatro;Licenciatura;6;244
3117;Instituto Politécnico de Lisboa - Instituto Superior de Contabilidade e Administração de Lisboa;1121;Contabilidade e Administração;Bacharelato;5;920
3117;Instituto Politécnico de Lisboa - Instituto Superior de Contabilidade e Administração de Lisboa;1121;Contabilidade e Administração;Licenciatura;25;402
3117;Instituto Politécnico de Lisboa - Instituto Superior de Contabilidade e Administração de Lisboa;1915;Contabilidade e Administração (regime nocturno);Bacharelato;2;320
3117;Instituto Politécnico de Lisboa - Instituto Superior de Contabilidade e Administração de Lisboa;1915;Contabilidade e Administração (regime nocturno);Licenciatura;56;1316
3117;Instituto Politécnico de Lisboa - Instituto Superior de Contabilidade e Administração de Lisboa;9058;Contabilidade e Administração;Licenciatura;20;700
3117;Instituto Politécnico de Lisboa - Instituto Superior de Contabilidade e Administração de Lisboa;9147;Gestão;Licenciatura;14;181
3117;Instituto Politécnico de Lisboa - Instituto Superior de Contabilidade e Administração de Lisboa;9476;Finanças Empresariais;Licenciatura;8;257
3117;Instituto Politécnico de Lisboa - Instituto Superior de Contabilidade e Administração de Lisboa;9870;Contabilidade e Administração (regime pós-laboral);Licenciatura;1;9
3117;Instituto Politécnico de Lisboa - Instituto Superior de Contabilidade e Administração de Lisboa;9889;Finanças Empresariais (regime pós-laboral);Licenciatura;1;1
3117;Instituto Politécnico de Lisboa - Instituto Superior de Contabilidade e Administração de Lisboa;9991;Gestão (regime pós-laboral);Licenciatura;1;5
3118;Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa;1245;Engenharia Civil;Bacharelato;27;581
3118;Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa;1245;Engenharia Civil;Licenciatura;61;484
3118;Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa;1302;Engenharia de Sistemas das Telecomunicações e Electrónica;Bacharelato;1;100
3118;Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa;1302;Engenharia de Sistemas das Telecomunicações e Electrónica;Licenciatura;1;85
3118;Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa;1403;Engenharia Electrotécnica - Automação Industrial e Sistemas de Potência;Bacharelato;5;252
3118;Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa;1403;Engenharia Electrotécnica - Automação Industrial e Sistemas de Potência;Licenciatura;16;117
3118;Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa;1455;Engenharia Informática e de Computadores;Licenciatura;1;51
3118;Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa;1463;Engenharia Mecânica;Bacharelato;3;211
3118;Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa;1463;Engenharia Mecânica;Licenciatura;19;117
3118;Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa;1484;Engenharia Química;Bacharelato;4;259
3118;Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa;1484;Engenharia Química;Licenciatura;23;316
3118;Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa;1911;Engenharia Electrotécnica - Automação Ind e Sist de Potência (reg nocturno);Licenciatura;1;64
3118;Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa;1932;Engenharia Civil (regime nocturno);Bacharelato;1;170
3118;Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa;1949;Engenharia Química (regime nocturno);Licenciatura;2;147
3118;Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa;6357;Engenharia de Electrónica e Telecomunicações;Mestrado;2;43
3118;Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa;6358;Engenharia Electrotécnica;Mestrado;1;12
3118;Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa;6361;Engenharia Mecânica;Mestrado;2;61
3118;Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa;6362;Engenharia Química;Mestrado;1;55
3118;Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa;9089;Engenharia Civil;Licenciatura;38;354
3118;Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa;9108;Engenharia Electrónica e Telecomunicações e de Computadores;Licenciatura;2;173
3118;Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa;9109;Engenharia Electrotécnica;Licenciatura;22;477
3118;Instituto Politécnico de Lisboa - Instituto Superior de Engenharia de Lisboa;9121;Engenharia Informática e de Computadores;Licenciatura;2;134
