UO;UO_Nome;Curso;Curso_Nome;Grupo_Grau;Grupo_Grau_Nome;CNAEF_1D;CNAEF_1D_Nome;CNAEF_2D;CNAEF_2D_Nome;CNAEF_3D;CNAEF_3D_Nome;A1984_2004_TD_PE_6M;A2005_TD_PE_6M;A2006_TD_PE_6M;A2007_TD_PE_6M;A2008_TD_PE_6M;A2009_TD_PE_6M;A2010_TD_PE_6M;A2011_TD_PE_6M;A2012_TD_PE_6M;A2013_TD_PE_6M;A2014_TD_PE_6M;A2015_TD_PE_6M;A1984_2004_TD_PE_6_12M;A2005_TD_PE_6_12M;A2006_TD_PE_6_12M;A2007_TD_PE_6_12M;A2008_TD_PE_6_12M;A2009_TD_PE_6_12M;A2010_TD_PE_6_12M;A2011_TD_PE_6_12M;A2012_TD_PE_6_12M;A2013_TD_PE_6_12M;A2014_TD_PE_6_12M;A2015_TD_PE_6_12M;A1984_2004_TD_PE_12M;A2005_TD_PE_12M;A2006_TD_PE_12M;A2007_TD_PE_12M;A2008_TD_PE_12M;A2009_TD_PE_12M;A2010_TD_PE_12M;A2011_TD_PE_12M;A2012_TD_PE_12M;A2013_TD_PE_12M;A2014_TD_PE_12M;A2015_TD_PE_12M;A1984_2004_TD_NE_6M;A2005_TD_NE_6M;A2006_TD_NE_6M;A2007_TD_NE_6M;A2008_TD_NE_6M;A2009_TD_NE_6M;A2010_TD_NE_6M;A2011_TD_NE_6M;A2012_TD_NE_6M;A2013_TD_NE_6M;A2014_TD_NE_6M;A2015_TD_NE_6M;A1984_2004_TD_NE_6_12M;A2005_TD_NE_6_12M;A2006_TD_NE_6_12M;A2007_TD_NE_6_12M;A2008_TD_NE_6_12M;A2009_TD_NE_6_12M;A2010_TD_NE_6_12M;A2011_TD_NE_6_12M;A2012_TD_NE_6_12M;A2013_TD_NE_6_12M;A2014_TD_NE_6_12M;A2015_TD_NE_6_12M;A1984_2004_TD_NE_12M;A2005_TD_NE_12M;A2006_TD_NE_12M;A2007_TD_NE_12M;A2008_TD_NE_12M;A2009_TD_NE_12M;A2010_TD_NE_12M;A2011_TD_NE_12M;A2012_TD_NE_12M;A2013_TD_NE_12M;A2014_TD_NE_12M;A2015_TD_NE_12M;Dip_1984_2004;Dip_2005;Dip_2006;Dip_2007;Dip_2008;Dip_2009;Dip_2010;Dip_2011;Dip_2012;Dip_2013;Dip_2014;A1984_2004_Total;A2005_Total;A2006_Total;A2007_Total;A2008_Total;A2009_Total;A2010_Total;A2011_Total;A2012_Total;A2013_Total;A2014_Total;A2015_Total;A1984_2015_TOTAL
1201;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias;9129;Engenharia Zootécnica;L1;Licenciatura 1.º Ciclo;600;Agricultura;620;Agricultura, Silvicultura e Pescas;621;Produção Agrícola e Animal;;;;;;;;;;2;1;1;;;;;;;;;;1;1;;;;;;;;;;;1;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;13;16;23;19;0;0;0;0;0;0;0;0;2;4;2;2;10
1201;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias;9287;Engenharia Zootécnica;M;Mestrado;600;Agricultura;620;Agricultura, Silvicultura e Pescas;621;Produção Agrícola e Animal;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;2;7;0;0;0;0;0;0;0;0;0;2;1;3;6
1201;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias;9520;Engenharia Agronómica;M;Mestrado;600;Agricultura;620;Agricultura, Silvicultura e Pescas;621;Produção Agrícola e Animal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;5;0;0;0;0;0;0;0;0;0;0;0;1;1
1201;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias;9752;Enologia;L1;Licenciatura 1.º Ciclo;500;Engenharia, Indústrias Transformadoras e Construção;540;Indústrias Transformadoras;541;Indústrias Alimentares;;;;;;;;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;3;3;2;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;;;;;15;24;27;22;0;0;0;0;0;0;0;1;4;6;3;1;15
1201;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Agrárias e Veterinárias;9847;Medicina Veterinária;M;Mestrado;600;Agricultura;640;Ciências Veterinárias;640;Ciências Veterinárias;;;;;;;;;;1;;12;;;;;;;;;;1;1;;;;;;;;;;;1;;;;;;;;;;;;1;2;2;;;;;;;;;;;5;;;;;;;;;;;;3;;;;;;;;;65;;50;56;0;0;0;0;0;0;0;0;0;4;11;14;29
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;6031;Ciências da Educação;M;Mestrado;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;142;Ciências da Educação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;1;;;;;;;;;;;1;;;;;;;;;2;;12;16;0;0;0;0;0;0;0;0;0;0;3;1;4
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;6146;Gestão dos Serviços de Saúde;M;Mestrado;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;2;8;0;0;0;0;0;0;0;0;0;1;0;1;2
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;6449;Ensino de Biologia e de Geologia no 3.º C do Ens Básico e no Ens Secundário;M;Mestrado;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;145;Formação de Professores de Áreas Disciplinares Específicas;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;3;4;0;0;0;0;0;0;0;0;0;0;0;1;1
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;6451;Ensino de Matemática no 3.º C. do Ensino Básico e no Secundário;M;Mestrado;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;145;Formação de Professores de Áreas Disciplinares Específicas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;4;2;0;0;0;0;0;0;0;0;0;1;0;0;1
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;6454;Ensino de Educação Física nos Ensinos Básico e Secundário;M;Mestrado;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;146;Formação de Professores e Formadores de Áreas Tecnológicas;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;1;;;2;;;;;;;;;;;;;;;;;;;;;1;;2;3;;;;;;;;;4;;32;74;0;0;0;0;0;0;0;2;0;3;6;4;15
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;6455;Ensino de Português no 3º C Ens Bás e Ens Sec e  Espanhol nos Ens Bas e Sec;M;Mestrado;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;145;Formação de Professores de Áreas Disciplinares Específicas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;2;;10;7;0;0;0;0;0;0;0;0;0;1;1;0;2
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;6896;Finanças e Contabilidade;M;Mestrado;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;343;Finanças, Banca e Seguros;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;5;0;0;0;0;0;0;0;0;0;0;1;0;1
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;6904;Ciências da Cultura;M;Mestrado;300;Ciências Sociais, Comércio e Direito;310;Ciências Sociais e do Comportamento;312;Sociologia e Outros Estudos;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;4;0;0;0;0;0;0;0;0;0;0;1;0;1
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;6914;Educação Pré-Escolar;M;Mestrado;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;143;Formação de Educadores de Infância;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;2;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;6;6;0;0;0;0;0;0;0;0;0;5;0;0;5
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;6915;Educação Pré-Escolar e Ensino do 1.º Ciclo do Ensino Básico;M;Mestrado;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);;;;;;;;;;;;1;;;;;;;;;;;1;1;;;;;;;;;;;1;;;;;;;;;3;;;;1;;;;;;;;1;;1;;;;;;;;;;1;;;2;;;;;;;;;5;;1;17;0;0;0;0;0;0;0;5;0;1;4;3;13
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;6925;Ensino do 1.º e do 2.º Ciclo do Ensino Básico;M;Mestrado;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;1;;;1;1;;;;;;;;2;;2;10;0;0;0;0;0;0;0;1;0;0;3;2;6
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;9023;Ciências da Comunicação;L1;Licenciatura 1.º Ciclo;300;Ciências Sociais, Comércio e Direito;320;Informação e Jornalismo;321;Jornalismo e Reportagem;;;;;;;;1;;3;1;13;;;;;;;;;3;3;;;;;;;;;;1;2;2;6;1;;;;;;;;1;4;4;3;2;;;;;;;;2;;1;;;;;;;;;;1;4;1;2;;;;;;;;;58;48;62;52;0;0;0;0;0;0;0;6;13;14;12;16;61
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;9081;Economia;L1;Licenciatura 1.º Ciclo;300;Ciências Sociais, Comércio e Direito;310;Ciências Sociais e do Comportamento;314;Economia;;;;;;;;;;3;;7;;;;;;;;;;;;3;;;;;;;;1;;3;2;;;;;;;;;;1;3;2;4;;;;;;;;;1;;;;;;;;;;;;4;3;3;;;;;;;;;35;45;35;27;0;0;0;0;0;0;0;1;6;12;7;14;40
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;9147;Gestão;L1;Licenciatura 1.º Ciclo;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração;;;;;;;;;;2;2;8;;;;;;;;;;;;1;;;;;;;;;;3;;;;;;;;;;3;4;2;2;1;;;;;;;;;1;;;;;;;;;;;1;;4;1;1;;;;;;;;43;50;39;33;0;0;0;0;0;0;0;4;5;11;5;11;36
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;9196;Línguas e Relações Empresariais;L1;Licenciatura 1.º Ciclo;200;Artes e Humanidades;220;Humanidades;222;Línguas e Literaturas Estrangeiras;;;;;;;;;;1;3;7;;;;;;;;;;1;5;;;;;;;;;;1;2;2;;;;;;;;;1;1;;;;;;;;;;;;;1;;;;;;;;;;1;2;3;1;;;;;;;;;11;27;28;35;0;0;0;0;0;0;0;2;4;8;11;7;32
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;9204;Línguas, Literaturas e Culturas;L1;Licenciatura 1.º Ciclo;200;Artes e Humanidades;220;Humanidades;222;Línguas e Literaturas Estrangeiras;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;9219;Psicologia;L1;Licenciatura 1.º Ciclo;300;Ciências Sociais, Comércio e Direito;310;Ciências Sociais e do Comportamento;311;Psicologia;;;;;;;;1;2;2;1;1;;;;;;;;;1;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;;;;35;52;40;67;0;0;0;0;0;0;0;1;6;3;2;1;13
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;9238;Serviço Social;L1;Licenciatura 1.º Ciclo;700;Saúde e Protecção Social;760;Serviços Sociais;762;Trabalho Social e Orientação;;;;;;;;1;1;1;4;11;;;;;;;;;;1;1;8;;;;;;;;;3;1;5;1;;;;;;;;4;1;2;1;5;;;;;;;;2;2;3;1;4;;;;;;;;3;4;7;1;2;;;;;;;;71;62;55;42;0;0;0;0;0;0;0;10;11;15;13;31;80
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;9254;Turismo;L1;Licenciatura 1.º Ciclo;800;Serviços;810;Serviços Pessoais;812;Turismo e Lazer;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;6;6
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;9272;Ciências da Comunicação;M;Mestrado;300;Ciências Sociais, Comércio e Direito;320;Informação e Jornalismo;321;Jornalismo e Reportagem;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;;;;;;;;;;;;1;;;16;0;0;0;0;0;0;0;1;0;0;3;3;7
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;9280;Economia;M;Mestrado;300;Ciências Sociais, Comércio e Direito;310;Ciências Sociais e do Comportamento;314;Economia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;0;0;0;0;0;0;0;0;0;1;0;0;1
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;9295;Gestão;M;Mestrado;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;1;1;2;19;0;0;0;0;0;0;0;0;1;0;0;2;3
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;9330;Serviço Social;M;Mestrado;700;Saúde e Protecção Social;760;Serviços Sociais;762;Trabalho Social e Orientação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;8;0;0;0;0;0;0;0;0;0;0;2;0;2
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;9463;Psicologia;M;Mestrado;300;Ciências Sociais, Comércio e Direito;310;Ciências Sociais e do Comportamento;311;Psicologia;;;;;;;;;;;1;6;;;;;;;;;;1;2;2;;;;;;;;;;4;2;1;;;;;;;;3;;1;;;;;;;;;;;;;1;;;;;;;;;2;;2;3;1;;;;;;;;14;;10;12;0;0;0;0;0;0;0;5;0;8;9;10;32
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;9528;Línguas Estrangeiras Aplicadas;M;Mestrado;200;Artes e Humanidades;220;Humanidades;222;Línguas e Literaturas Estrangeiras;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2;0;0;0;0;0;0;0;0;0;0;1;0;1
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;9803;Teatro e Artes Performativas;L1;Licenciatura 1.º Ciclo;200;Artes e Humanidades;210;Artes;212;Artes do Espectáculo;;;;;;;;;;5;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;1;;;2;;;;;;;;;;1;;1;;;;;;;;;1;2;1;1;;;;;;;;;10;14;17;12;0;0;0;0;0;0;0;2;3;6;5;0;16
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;9853;Educação Básica;L1;Licenciatura 1.º Ciclo;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;144;Formação de Professores do Ensino Básico (1.º e 2.º Ciclos);;;;;;;;;;5;1;;;;;;;;;;1;1;;;;;;;;;;1;1;;;;;;;;;;;;1;3;1;;;;;;;;;;;1;;;;;;;;;;1;1;;1;;;;;;;;;34;47;34;30;0;0;0;0;0;0;0;2;4;10;3;0;19
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;M112;Ensino de Informática;M;Mestrado;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;146;Formação de Professores e Formadores de Áreas Tecnológicas;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;0;0;0;0;0;0;0;0;0;0;1;0;1
1202;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências Humanas e Sociais;M632;Ensino de Teatro;M;Mestrado;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;145;Formação de Professores de Áreas Disciplinares Específicas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;1;1
1203;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia;6091;Engenharia Electrotécnica e de Computadores;M;Mestrado;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;523;Electrónica e Automação;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;1;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;6;;6;9;0;0;0;0;0;0;0;0;0;4;0;4;8
1203;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia;6361;Engenharia Mecânica;M;Mestrado;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;521;Metalurgia e Metalomecânica;;;;;;;;;;;1;3;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;1;;;1;;;;;;;;;1;;;;;;;;;;;;;;;1;;;;;;;;;4;;1;24;0;0;0;0;0;0;0;2;0;1;4;3;10
1203;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia;9052;Comunicação e Multimédia;L1;Licenciatura 1.º Ciclo;200;Artes e Humanidades;210;Artes;213;Áudio-Visuais e Produção dos Media;;;;;;;;;1;4;1;15;;;;;;;;;;1;4;2;;;;;;;;;1;2;2;;;;;;;;;1;1;2;1;2;;;;;;;;;3;2;;;;;;;;;;1;2;2;;;;;;;;;;27;37;50;48;0;0;0;0;0;0;0;2;8;13;8;19;50
1203;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia;9089;Engenharia Civil;L1;Licenciatura 1.º Ciclo;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;582;Construção Civil e Engenharia Civil;;;;;;;;;;;1;5;;;;;;;;;;1;1;;;;;;;;;;1;2;2;;;;;;;;;;2;;;2;;;;;;;;;1;;;1;;;;;;;;;3;2;;;;;;;;;;21;37;20;21;0;0;0;0;0;0;0;0;7;5;4;8;24
1203;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia;9112;Engenharia Electrotécnica e de Computadores;L1;Licenciatura 1.º Ciclo;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;523;Electrónica e Automação;;;;;;;;;1;1;1;4;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;17;29;19;0;0;0;0;0;0;0;0;1;1;2;4;8
1203;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia;9119;Engenharia Informática;L1;Licenciatura 1.º Ciclo;500;Engenharia, Indústrias Transformadoras e Construção;480;Informática;523;Electrónica e Automação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;8;23;32;0;0;0;0;0;0;0;0;0;0;2;0;2
1203;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia;9119;Engenharia Informática;L1;Licenciatura 1.º Ciclo;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;523;Electrónica e Automação;;;;;;;;;;;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;2;;;;;;;;;;;1;2;;;;;;;;;;;8;23;32;0;0;0;0;0;0;0;0;1;5;3;4;13
1203;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia;9123;Engenharia Mecânica;L1;Licenciatura 1.º Ciclo;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;521;Metalurgia e Metalomecânica;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;1;2;1;1;;;;;;;;;10;21;10;18;0;0;0;0;0;0;0;1;3;1;3;1;9
1203;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia;9185;Informática;L1;Licenciatura 1.º Ciclo;400;Ciências, Matemática e Informática;480;Informática;481;Ciências Informáticas;;;;;;;;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;11;;;;0;0;0;0;0;0;0;3;0;0;0;0;3
1203;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia;9250;Tecnologias de Informação e Comunicação;L1;Licenciatura 1.º Ciclo;400;Ciências, Matemática e Informática;480;Informática;481;Ciências Informáticas;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;1;;1;2;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;1;;;1;;;;;;;;20;4;12;23;0;0;0;0;0;0;0;1;1;1;4;4;11
1203;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia;9311;Informática;M;Mestrado;400;Ciências, Matemática e Informática;480;Informática;481;Ciências Informáticas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;1;;;;0;0;0;0;0;0;0;1;0;0;0;0;1
1203;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia;9455;Engenharia Biomédica;L1;Licenciatura 1.º Ciclo;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;524;Tecnologia dos Processos Químicos;;;;;;;;;;1;2;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;9;19;17;21;0;0;0;0;0;0;0;1;1;2;2;0;6
1203;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia;9569;Engenharia Civil;M;Mestrado;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;582;Construção Civil e Engenharia Civil;;;;;;;;;;;1;4;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;1;;;;;;;;;;1;;;;;;;;;;;;3;;1;1;;;;;;;;;7;;7;19;0;0;0;0;0;0;0;4;0;2;4;4;14
1203;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia;9663;Comunicação e Multimédia;M;Mestrado;200;Artes e Humanidades;210;Artes;213;Áudio-Visuais e Produção dos Media;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;2;;1;7;0;0;0;0;0;0;0;1;0;1;0;0;2
1203;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia;9744;Engenharia de Energias;L1;Licenciatura 1.º Ciclo;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;522;Electricidade e Energia;;;;;;;;;;4;1;1;;;;;;;;;;1;1;;;;;;;;;;;1;;;;;;;;;;1;;1;;1;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;12;27;23;12;0;0;0;0;0;0;0;1;1;7;2;2;13
1203;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia;9830;Engenharia de Reabilitação e Acessibilidade Humanas;L1;Licenciatura 1.º Ciclo;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;529;Engenharia e Técnicas Afins - programas não classificados noutra área de formação;;;;;;;;;1;3;1;2;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;1;4;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;16;21;14;18;0;0;0;0;0;0;0;2;6;4;2;2;16
1203;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia;M402;Engenharia de Energias;M;Mestrado;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;522;Electricidade e Energia;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;3;7;0;0;0;0;0;0;0;0;0;1;2;1;4
1203;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências e Tecnologia;M537;Engenharia de Reabilitação e Acessibilidade Humanas;M;Mestrado;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;529;Engenharia e Técnicas Afins - programas não classificados noutra área de formação;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;8;0;0;0;0;0;0;0;0;0;0;2;1;3
1204;Universidade de Trás-os-Montes e Alto Douro - Escola de Ciências da Vida e do Ambiente;5156;Genética Molecular Comparativa e Tecnológica;D;Doutoramento;400;Ciências, Matemática e Informática;420;Ciências da Vida;421;Biologia e Bioquímica;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;4;2;0;0;0;0;0;0;0;0;0;0;0;1;1
