CodigoUniversidade;NomeUniversidade;CodigoCurso;NomeCurso;Grau;CodigoArea;1ºEmp<6;1ºEmp6a12;1ºEmp>=12;NovoEmp<6;NovoEmp6a12;NovoEmp>=12;TotalDesempregados;TotalDiplomados
0300;Universidade de Aveiro;9295;Gestão;Mestrado;345;;;;3;;;3;43
0300;Universidade de Aveiro;9316;Métodos Biomoleculares;Mestrado;421;;;1;;;;1;20
0300;Universidade de Aveiro;9317;Microbiologia;Mestrado;421;1;;;;;;1;41
0300;Universidade de Aveiro;9327;Química Analítica e Controlo de Qualidade;Mestrado;442;2;1;;;;;3;40
0300;Universidade de Aveiro;9335;Toxicologia e Ecotoxicologia;Mestrado;421;;1;1;;;;2;33
0300;Universidade de Aveiro;9360;Engenharia Civil;Mestrado;582;4;;;;;;4;
0300;Universidade de Aveiro;9361;Engenharia de Computadores e Telemática;Mestrado;523;1;;1;;1;;3;94
0300;Universidade de Aveiro;9365;Engenharia Electrónica e Telecomunicações;Mestrado;523;;;;2;;;2;300
0300;Universidade de Aveiro;9369;Engenharia Mecânica;Mestrado;521;2;;;2;;;4;155
0300;Universidade de Aveiro;9392;Biologia Molecular e Celular;Mestrado;421;1;;;1;;;2;47
0300;Universidade de Aveiro;9396;Bioquímica;Mestrado;421;1;;;;;;1;5
0300;Universidade de Aveiro;9399;Biotecnologia;Mestrado;524;1;;;2;;;3;2
0300;Universidade de Aveiro;9417;Engenharia do Ambiente;Mestrado;851;2;2;4;1;1;1;11;148
0300;Universidade de Aveiro;9420;Engenharia e Gestão Industrial;Mestrado;529;5;;1;5;;1;12;132
0300;Universidade de Aveiro;9422;Engenharia Física;Mestrado;441;1;;;;;;1;39
0300;Universidade de Aveiro;9437;Matemática e Aplicações;Mestrado;461;;1;;;;;1;35
0300;Universidade de Aveiro;9461;Engenharia Química;Mestrado;524;3;3;4;4;;1;15;94
0300;Universidade de Aveiro;9463;Psicologia;Mestrado;311;3;;;;;;3;
0300;Universidade de Aveiro;9569;Engenharia Civil;Mestrado;582;3;;;4;2;;9;123
0300;Universidade de Aveiro;9577;Ciências de Engenharia de Computadores e Telemática;Licenciatura;523;;;1;1;;;2;123
0300;Universidade de Aveiro;9578;Ciências de Engenharia Electrónica e Telecomunicações;Licenciatura;523;;;;1;;2;3;191
0300;Universidade de Aveiro;9579;Ciências de Engenharia Mecânica;Licenciatura;521;2;;;2;2;;6;133
0300;Universidade de Aveiro;9580;Ciências de Engenharia Química;Licenciatura;524;3;;;;1;2;6;66
0300;Universidade de Aveiro;9598;Ciências de Engenharia Física;Licenciatura;441;1;;;;;;1;17
0300;Universidade de Aveiro;9704;Ciências da Engenharia Civil;Licenciatura;582;2;1;;;1;1;5;149
0300;Universidade de Aveiro;9804;Técnico Superior de Justiça;Licenciatura;380;9;1;;3;;2;15;149
0300;Universidade de Aveiro;9853;Educação Básica;Licenciatura;144;2;;;1;;;3;54
0300;Universidade de Aveiro;M296;Biologia Aplicada;Mestrado;421;3;;;;;;3;11
0400;Universidade da Beira Interior;0063;Bioquímica;Licenciatura;421;4;;2;4;1;;11;163
0400;Universidade da Beira Interior;0076;Ciências da Comunicação;Licenciatura;321;1;2;5;26;9;7;50;443
0400;Universidade da Beira Interior;0086;Ciências do Desporto;Licenciatura;813;;;1;13;5;2;21;300
0400;Universidade da Beira Interior;0112;Comunicação Social;Licenciatura;321;;;;4;;4;8;145
0400;Universidade da Beira Interior;0156;Economia;Licenciatura;314;;;3;12;4;6;25;439
0400;Universidade da Beira Interior;0200;Engenharia Aeronáutica;Licenciatura;525;4;;;2;;1;7;186
0400;Universidade da Beira Interior;0233;Engenharia Civil;Licenciatura;582;2;1;2;38;15;10;68;675
0400;Universidade da Beira Interior;0237;Engenharia Civil, variante de Planeamento e Urbanismo;Licenciatura;582;;;;2;;;2;32
0400;Universidade da Beira Interior;0241;Engenharia Electromecânica;Licenciatura;522;;1;;7;2;2;12;312
0400;Universidade da Beira Interior;0248;Engenharia Electrotécnica;Licenciatura;522;;;;1;;;1;40
0400;Universidade da Beira Interior;0292;Engenharia Informática;Licenciatura;523;1;;;4;1;;6;44
0400;Universidade da Beira Interior;0304;Engenharia Mecânica;Licenciatura;521;;;;2;;;2;38
0400;Universidade da Beira Interior;0323;Engenharia do Papel;Licenciatura;543;;;;1;;1;2;93
0400;Universidade da Beira Interior;0327;Engenharia da Produção e Gestão Industrial;Licenciatura;521;;;1;6;4;7;18;283
0400;Universidade da Beira Interior;0331;Engenharia Química;Licenciatura;524;;;1;4;;;5;28
0400;Universidade da Beira Interior;0344;Engenharia Têxtil;Licenciatura;542;;;2;11;2;7;22;346
0400;Universidade da Beira Interior;0360;Filosofia;Licenciatura;226;;;1;4;1;1;7;40
0400;Universidade da Beira Interior;0375;Física (Ensino de);Licenciatura;145;;;;3;;;3;108
0400;Universidade da Beira Interior;0377;Física Aplicada;Licenciatura;441;;;;2;1;;3;85
0400;Universidade da Beira Interior;0383;Física e Química (Ensino de);Licenciatura;145;;;;15;;;15;67
0400;Universidade da Beira Interior;0416;Gestão;Licenciatura;345;1;;4;29;10;8;52;1264
0400;Universidade da Beira Interior;0480;Informática (Ensino de);Licenciatura;146;;;;2;;;2;62
0400;Universidade da Beira Interior;0521;Língua e Cultura Portuguesas (Ensino de);Licenciatura;145;;;;5;;;5;21
0400;Universidade da Beira Interior;0560;Matemática (Ensino de);Licenciatura;145;;;;22;2;1;25;392
0400;Universidade da Beira Interior;0562;Marketing;Licenciatura;342;2;;;5;1;1;9;61
0400;Universidade da Beira Interior;0574;Matemática/Informática;Licenciatura;461;;;;12;;5;17;285
0400;Universidade da Beira Interior;0695;Psicologia;Licenciatura;311;3;1;2;7;2;1;16;139
0400;Universidade da Beira Interior;0714;Química Industrial;Licenciatura;524;;;3;9;3;6;21;278
0400;Universidade da Beira Interior;0759;Sociologia;Licenciatura;312;1;2;2;22;10;17;54;565
0400;Universidade da Beira Interior;1068;Cinema;Licenciatura;213;1;;1;2;;1;5;21
0400;Universidade da Beira Interior;1151;Design Multimédia;Licenciatura;214;1;;2;4;2;2;11;89
0400;Universidade da Beira Interior;1153;Design Têxtil e do Vestuário;Licenciatura;214;;;;3;;2;5;59
0400;Universidade da Beira Interior;1537;Português e Espanhol;Licenciatura;222;;;;2;;1;3;39
0400;Universidade da Beira Interior;1581;Português e Inglês;Licenciatura;222;;;;1;1;;2;15
0400;Universidade da Beira Interior;1607;Língua e Cultura Portuguesas;Licenciatura;223;;;;16;5;4;25;152
0400;Universidade da Beira Interior;1690;Optometria e Optotecnia (Física Aplicada);Licenciatura;725;;;;1;2;2;5;143
0400;Universidade da Beira Interior;4076;Ciências da Comunicação;Mestrado;321;2;;;;1;;3;28
0400;Universidade da Beira Interior;4156;Economia;Mestrado;314;;;;;;1;1;1
0400;Universidade da Beira Interior;4194;Engenharia Civil - Construção;Mestrado;582;1;1;;;;;2;7
0400;Universidade da Beira Interior;4208;Engenharia Informática;Mestrado;523;;;1;;;;1;10
0400;Universidade da Beira Interior;4400;Economia e Políticas Autárquicas;Mestrado;314;;;;;2;1;3;7
0400;Universidade da Beira Interior;4474;Gestão;Mestrado;345;;;;;;2;2;88
0400;Universidade da Beira Interior;4562;Imunologia Clínica;Mestrado;721;;;;1;;;1;16
0400;Universidade da Beira Interior;4574;Língua, Cultura Portuguesa e Didáctica;Mestrado;223;;;;3;1;1;5;39
0400;Universidade da Beira Interior;4768;Química;Mestrado;442;;;1;;;;1;18
0400;Universidade da Beira Interior;4846;Sociologia;Mestrado;312;;;;2;;2;4;26
0400;Universidade da Beira Interior;6043;Ciências do Desporto;Mestrado;813;;;1;1;;;2;29
0400;Universidade da Beira Interior;6084;Educação Social e Comunitária;Mestrado;762;;;;1;;;1;6
0400;Universidade da Beira Interior;6091;Engenharia Electrotécnica e de Computadores;Mestrado;523;1;;;;;;1;27
0400;Universidade da Beira Interior;6454;Ensino de Educação Física nos Ensinos Básico e Secundário;Mestrado;146;1;;;2;;;3;25
0400;Universidade da Beira Interior;6569;Engenharia Civil - Estruturas;Mestrado;582;;1;;;;;1;1
0400;Universidade da Beira Interior;6762;Engenharia Aeronáutica;Mestrado;525;2;;;;;;2;62
0400;Universidade da Beira Interior;6763;Engenharia Electromecânica;Mestrado;522;;;1;;;;1;35
0400;Universidade da Beira Interior;6963;Sociologia: Exclusões e Políticas Sociais;Mestrado;312;;;;1;;;1;5
0400;Universidade da Beira Interior;8053;Ciências Básicas em Arquitectura;Licenciatura;581;4;;;1;;;5;38
0400;Universidade da Beira Interior;8367;Filosofia (regime pós-laboral);Licenciatura;226;2;;;;;;2;
0400;Universidade da Beira Interior;9015;Bioquímica;Licenciatura;421;3;1;2;2;;;8;117
0400;Universidade da Beira Interior;9020;Ciência Política e Relações Internacionais;Licenciatura;313;1;;;2;;;3;5
0400;Universidade da Beira Interior;9023;Ciências da Comunicação;Licenciatura;321;10;2;6;4;1;2;25;185
0400;Universidade da Beira Interior;9048;Cinema;Licenciatura;213;2;1;1;5;1;2;12;127
0400;Universidade da Beira Interior;9071;Design de Moda;Licenciatura;214;1;;2;2;;;5;81
0400;Universidade da Beira Interior;9074;Design Industrial;Licenciatura;214;4;2;4;1;1;1;13;73
0400;Universidade da Beira Interior;9075;Design Multimédia;Licenciatura;214;8;4;2;6;;2;22;128
0400;Universidade da Beira Interior;9081;Economia;Licenciatura;314;9;2;4;1;1;1;18;88
0400;Universidade da Beira Interior;9089;Engenharia Civil;Licenciatura;582;7;;;2;1;;10;56
0400;Universidade da Beira Interior;9105;Engenharia Electromecânica;Licenciatura;522;1;;;;;;1;45
0400;Universidade da Beira Interior;9119;Engenharia Informática;Licenciatura;523;1;;;;;;1;150
0400;Universidade da Beira Interior;9123;Engenharia Mecânica;Licenciatura;521;1;;1;;;;2;9
0400;Universidade da Beira Interior;9125;Engenharia Química;Licenciatura;524;;;1;;;;1;19
0400;Universidade da Beira Interior;9139;Filosofia;Licenciatura;226;;;1;3;1;;5;50
0400;Universidade da Beira Interior;9147;Gestão;Licenciatura;345;12;3;4;7;3;1;30;144
0400;Universidade da Beira Interior;9204;Línguas, Literaturas e Culturas;Licenciatura;222;;;;2;;1;3;44
0400;Universidade da Beira Interior;9205;Marketing;Licenciatura;342;8;1;1;4;1;1;16;95
0400;Universidade da Beira Interior;9209;Matemática;Licenciatura;461;;1;;;;1;2;8
0400;Universidade da Beira Interior;9216;Optometria - Ciências da Visão;Licenciatura;725;5;1;2;5;2;;15;164
0400;Universidade da Beira Interior;9219;Psicologia;Licenciatura;311;1;;2;1;1;;5;105
0400;Universidade da Beira Interior;9225;Química Industrial;Licenciatura;524;1;;;1;;;2;38
0400;Universidade da Beira Interior;9240;Sociologia;Licenciatura;312;5;;1;4;3;2;15;83
0400;Universidade da Beira Interior;9251;Tecnologias e Sistemas de Informação;Licenciatura;481;2;;;;;;2;18
0400;Universidade da Beira Interior;9257;Arquitectura;Mestrado;581;10;4;2;2;;;18;96
0400;Universidade da Beira Interior;9280;Economia;Mestrado;314;2;;1;;;;3;31
0400;Universidade da Beira Interior;9286;Engenharia Informática;Mestrado;523;1;;;;;;1;42
0400;Universidade da Beira Interior;9295;Gestão;Mestrado;345;1;;;1;;;2;29
0400;Universidade da Beira Interior;9314;Marketing;Mestrado;342;;;;;1;;1;29
0400;Universidade da Beira Interior;9351;Ciências Biomédicas;Licenciatura;421;1;;;;;;1;91
0400;Universidade da Beira Interior;9396;Bioquímica;Mestrado;421;5;1;7;;1;;14;78
0400;Universidade da Beira Interior;9403;Cinema - Realização;Mestrado;213;4;1;;2;;;7;18
0400;Universidade da Beira Interior;9407;Design Multimédia;Mestrado;214;;;;1;;;1;12
0400;Universidade da Beira Interior;9420;Engenharia e Gestão Industrial;Mestrado;529;;;1;;1;;2;35
0400;Universidade da Beira Interior;9443;Química Industrial;Mestrado;524;3;;2;1;1;;7;43
0400;Universidade da Beira Interior;9463;Psicologia;Mestrado;311;4;;3;5;;1;13;81
0400;Universidade da Beira Interior;9494;Ciências Farmacêuticas;Mestrado;727;3;;;;;;3;
0400;Universidade da Beira Interior;9512;Ciências Biomédicas;Mestrado;421;1;;;;;;1;11
0400;Universidade da Beira Interior;9515;Comunicação Estratégica: Publicidade e Relações Públicas;Mestrado;342;2;;;;;1;3;9
0400;Universidade da Beira Interior;9518;Design de Moda;Mestrado;214;;1;;;;;1;26
0400;Universidade da Beira Interior;9519;Design Industrial Tecnológico;Mestrado;214;;;;2;;;2;9
0400;Universidade da Beira Interior;9526;Jornalismo: Imprensa, Rádio e Televisão;Mestrado;213;2;;;1;;;3;26
0400;Universidade da Beira Interior;9569;Engenharia Civil;Mestrado;582;4;;;1;;;5;40
0400;Universidade da Beira Interior;9574;Ciências Básicas Farmacêuticas;Licenciatura;727;1;;;;;;1;30
0400;Universidade da Beira Interior;9658;Sistemas de Informação Geográfica;Mestrado;443;;;;;1;;1;9
0400;Universidade da Beira Interior;9707;Ciências do Desporto;Licenciatura;813;8;1;;7;;;16;129
0400;Universidade da Beira Interior;9740;Engenharia Aeronáutica;Licenciatura;525;1;1;;;;;2;67
0400;Universidade da Beira Interior;9918;Estudos Portugueses e Espanhóis;Licenciatura;222;1;;;1;1;;3;22
0400;Universidade da Beira Interior;M301;Geotecnia Aplicada;Mestrado;443;1;;;;;;1;
0400;Universidade da Beira Interior;M307;Cinema;Mestrado;213;2;;;;;;2;
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0016;Antropologia;Licenciatura;312;2;;3;4;4;5;18;141
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0022;Arquitectura;Licenciatura;581;1;;2;18;5;11;37;431
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0048;Biologia;Licenciatura;421;1;1;2;33;4;6;47;1547
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0063;Bioquímica;Licenciatura;421;1;;1;3;3;5;13;655
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0213;Engenharia do Ambiente;Licenciatura;851;;;;;1;1;2;19
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0233;Engenharia Civil;Licenciatura;582;1;;1;64;21;27;114;1978
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0248;Engenharia Electrotécnica;Licenciatura;522;;;;14;2;13;29;1136
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0255;Engenharia Electrotécnica e de Computadores;Licenciatura;523;1;;;10;1;3;15;416
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0264;Engenharia Física;Licenciatura;441;;;1;4;1;3;9;137
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0280;Engenharia Geográfica;Licenciatura;443;1;;1;5;3;;10;190
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0284;Engenharia Geológica;Licenciatura;443;1;;1;15;3;3;23;218
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0292;Engenharia Informática;Licenciatura;523;;;;7;1;6;14;566
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0302;Engenharia de Materiais;Licenciatura;543;;;;5;4;;9;77
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0304;Engenharia Mecânica;Licenciatura;521;;;1;18;7;16;42;1076
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0318;Engenharia de Minas;Licenciatura;544;;;;2;4;3;9;88
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0331;Engenharia Química;Licenciatura;524;1;1;1;10;8;9;30;699
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0374;Física;Licenciatura;441;1;;;12;;4;17;362
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0405;Geologia;Licenciatura;443;;;;35;2;3;40;833
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0559;Matemática;Licenciatura;461;;;1;49;10;7;67;1774
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0705;Química;Licenciatura;442;;;;21;1;4;26;608
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;0714;Química Industrial;Licenciatura;524;;;;11;4;5;20;330
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;1778;Tecnologia de Informação Visual;Licenciatura;481;;;;1;1;1;3;13
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;4024;Biologia Celular;Mestrado;421;;;;1;;3;4;183
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;4037;Biotecnologia Vegetal;Mestrado;421;;;;1;;;1;2
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;4148;Ecologia;Mestrado;422;;;1;2;2;;5;103
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;4191;Engenharia do Ambiente;Mestrado;851;;;1;;;;1;6
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;4192;Engenharia Civil;Mestrado;582;;;;2;;;2;133
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;4195;Engenharia Electrotécnica e de Computadores;Mestrado;523;1;;;3;1;;5;42
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;4210;Engenharia Mecânica;Mestrado;521;2;;;3;;1;6;70
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;4352;Evolução Humana;Mestrado;421;;;;2;;;2;33
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;4432;Geociências;Mestrado;443;;;;2;;;2;87
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;4660;Matemática;Mestrado;461;;;;2;;;2;131
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;4768;Química;Mestrado;442;;;;3;;1;4;60
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;5050;Biologia;Doutoramento;421;;;;1;;;1;120
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;5262;Engenharia Civil;Doutoramento;582;;;;1;;;1;36
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;5295;Engenharia Geológica;Doutoramento;443;;;;1;;;1;5
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;5310;Engenharia Química;Doutoramento;524;;1;;1;;;2;36
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;5550;Matemática;Doutoramento;461;;;;1;;;1;38
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;6009;Antropologia Social e Cultural;Mestrado;312;1;1;1;;;;3;9
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;6022;Biologia Celular e Molecular;Mestrado;421;2;;;;;;2;66
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;6059;Construção Metálica e Mista;Mestrado;582;;;;1;;;1;2
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;6093;Engenharia Geográfica;Mestrado;443;1;;;;;;1;12
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;6124;Evolução e Biologia Humanas;Mestrado;421;3;;;;;2;5;17
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;6337;Tecnologias de Informação Visual;Mestrado;481;;;;2;;;2;10
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;6449;Ensino de Biologia e de Geologia no 3.º C do Ens Básico e no Ens Secundário;Mestrado;145;;;;2;;;2;7
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;6452;Ensino de Física e Química no 3º C. do Ensino Básico e no Ensino Secundário;Mestrado;145;;;;2;;;2;13
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;6484;Design e Multimédia;Mestrado;214;2;;;;;;2;8
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;6595;Dinâmicas Sociais e Riscos Naturais;Mestrado;312;;;;1;;;1;1
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;6732;Métodos Quantitativos em Finanças;Mestrado;461;1;;;;;;1;2
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9011;Biologia;Licenciatura;421;3;1;1;2;;;7;202
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9015;Bioquímica;Licenciatura;421;1;;;2;;;3;113
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9119;Engenharia Informática;Licenciatura;523;1;;1;;;;2;380
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9141;Física;Licenciatura;441;;;;2;1;;3;30
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9146;Geologia;Licenciatura;443;;;;;;2;2;27
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9209;Matemática;Licenciatura;461;;;;1;;1;2;60
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9223;Química;Licenciatura;442;2;;1;1;;;4;53
0501;Universidade de Coimbra - Faculdade de Ciências e Tecnologia;9225;Química Industrial;Licenciatura;524;2;;;1;2;;5;36
